code,ym,rev,yoy
3027,2024-10,161063.0,-2.96
3027,2024-11,170020.0,12.35
3027,2024-12,189509.0,29.28
3027,2025-01,207700.0,-5.13
3027,2025-02,206990.0,31.33
3027,2025-03,229665.0,50.72
3027,2025-04,440100.0,169.52
3027,2025-05,162325.0,24.79
3027,2025-06,129743.0,-9.43
3027,2025-07,148623.0,-11.14
3027,2025-08,104032.0,-50.27
3027,2025-09,143274.0,-11.17
3027,2025-10,163737.0,1.66
3027,2025-11,88578.0,-47.9
3027,2025-12,83688.0,-55.83
3027,2026-01,105518.0,-49.19
3027,2026-02,108139.0,-47.75
3027,2026-03,138626.0,-39.63
3027,2026-04,90290.0,-79.48
3027,2026-05,148745.0,-8.36
3027,2026-06,111056.0,-14.4
3027,2026-07,88569.0,-40.4
3028,2019-01,2440129.0,-9.42
3028,2019-02,1826836.0,14.64
3028,2019-03,2226541.0,-16.6
3028,2019-04,2131550.0,-27.07
3028,2019-05,2074657.0,-3.22
3028,2019-06,2206316.0,-3.1
3028,2019-07,2464051.0,-24.12
3028,2019-08,2355913.0,-15.0
3028,2019-09,2356697.0,-2.27
3028,2019-10,2030662.0,-31.13
3028,2019-11,2296599.0,-12.31
3028,2019-12,2566023.0,-5.48
3028,2020-01,1840283.0,-24.58
3028,2020-02,1824848.0,-0.1
3028,2020-03,2554926.0,14.74
3028,2020-04,2324356.0,9.04
3028,2020-05,2203441.0,6.2
3028,2020-06,2680683.0,21.5
3028,2020-07,3493886.0,41.79
3028,2020-08,3160939.0,34.17
3028,2020-09,4137283.0,75.55
3028,2020-10,3185666.0,56.87
3028,2020-11,3480003.0,51.52
3028,2020-12,3510131.0,36.79
3028,2021-01,3911907.0,112.57
3028,2021-02,2758603.0,51.16
3028,2021-03,3797563.0,48.63
3028,2021-04,3217531.0,38.42
3028,2021-05,3706467.0,68.21
3028,2021-06,3447853.0,28.61
3028,2021-07,3642469.0,4.25
3028,2021-08,3851581.0,21.84
3028,2021-09,3392770.0,-17.99
3028,2021-10,3004672.0,-5.68
3028,2021-11,3486913.0,0.19
3028,2021-12,3807551.0,8.47
3028,2022-01,4232084.0,8.18
3028,2022-02,3371869.0,22.23
3028,2022-03,4443811.0,17.01
3028,2022-04,3560945.0,10.67
3028,2022-05,3573096.0,-3.59
3028,2022-06,3554997.0,3.1
3028,2022-07,2988118.0,-17.96
3028,2022-08,2676060.0,-30.52
3028,2022-09,2917276.0,-14.01
3028,2022-10,2979548.0,-0.83
3028,2022-11,2807609.0,-19.48
3028,2022-12,2891254.0,-24.06
3028,2023-01,1962019.0,-53.63
3028,2023-02,2480648.0,-26.43
3028,2023-03,2858865.0,-35.66
3028,2023-04,2532230.0,-28.88
3028,2023-05,2798458.0,-21.67
3028,2023-06,2546166.0,-28.37
3028,2023-07,2620381.0,-12.3
3028,2023-08,3198451.0,19.52
3028,2023-09,3286442.0,12.65
3028,2023-10,2798823.0,-6.06
3028,2023-11,2823650.0,0.57
3028,2023-12,2651043.0,-8.3
3028,2024-01,3131746.0,59.61
3028,2024-02,2196016.0,-11.47
3028,2024-03,3233124.0,13.09
3028,2024-04,3452272.0,36.33
3028,2024-05,3040667.0,8.65
3028,2024-06,3131340.0,22.98
3028,2024-07,3021191.0,15.29
3028,2024-08,3223882.0,0.79
3028,2024-09,3317649.0,0.94
3028,2024-10,2866824.0,2.42
3028,2024-11,2962513.0,4.91
3028,2024-12,2840102.0,7.13
3028,2025-01,3058362.0,-2.34
3028,2025-02,2649196.0,20.63
3028,2025-03,3337326.0,3.22
3028,2025-04,3391475.0,-1.76
3028,2025-05,3221949.0,5.96
3028,2025-06,3611629.0,15.33
3028,2025-07,3370603.0,11.56
3028,2025-08,3582147.0,11.11
3028,2025-09,4082666.0,23.05
3028,2025-10,3915695.0,36.58
3028,2025-11,3664037.0,23.68
3028,2025-12,3558818.0,25.3
3028,2026-01,6378194.0,108.54
3028,2026-02,3828384.0,44.51
3028,2026-03,7514995.0,125.18
3028,2026-04,6995627.0,106.27
3028,2026-05,6525822.0,102.54
3028,2026-06,5981740.0,65.62
3028,2026-07,7334078.0,117.58
3029,2019-01,740073.0,17.15
3029,2019-02,546013.0,29.6
3029,2019-03,811287.0,79.01
3029,2019-04,734396.0,82.2
3029,2019-05,624713.0,32.8
3029,2019-06,641260.0,-6.72
3029,2019-07,837802.0,39.89
3029,2019-08,750599.0,30.4
3029,2019-09,794447.0,21.58
3029,2019-10,997883.0,75.23
3029,2019-11,638138.0,9.95
3029,2019-12,798559.0,32.53
3029,2020-01,798891.0,7.94
3029,2020-02,822998.0,50.72
3029,2020-03,909921.0,12.15
3029,2020-04,727407.0,-0.95
3029,2020-05,924526.0,47.99
3029,2020-06,947824.0,47.8
3029,2020-07,835614.0,-0.26
3029,2020-08,844575.0,12.52
3029,2020-09,786785.0,-0.96
3029,2020-10,813292.0,-18.49
3029,2020-11,676229.0,5.96
3029,2020-12,746255.0,-6.54
3029,2021-01,997415.0,24.84
3029,2021-02,771428.0,-6.26
3029,2021-03,1126647.0,23.81
3029,2021-04,919411.0,26.39
3029,2021-05,847155.0,-8.36
3029,2021-06,905640.0,-4.45
3029,2021-07,925685.0,10.77
3029,2021-08,1740407.0,106.06
3029,2021-09,1606262.0,104.15
3029,2021-10,1139924.0,40.16
3029,2021-11,941908.0,39.28
3029,2021-12,956296.0,28.14
3029,2022-01,901481.0,-9.61
3029,2022-02,1060013.0,37.4
3029,2022-03,1111482.0,-1.34
3029,2022-04,927163.0,0.84
3029,2022-05,966806.0,14.12
3029,2022-06,1073998.0,18.58
3029,2022-07,952558.0,2.9
3029,2022-08,1623480.0,-6.71
3029,2022-09,1179344.0,-26.57
3029,2022-10,965334.0,-15.31
3029,2022-11,999932.0,6.16
3029,2022-12,972792.0,1.72
3029,2023-01,1237076.0,37.22
3029,2023-02,1335291.0,25.96
3029,2023-03,1147791.0,3.26
3029,2023-04,1094107.0,18.0
3029,2023-05,1010530.0,4.52
3029,2023-06,1066594.0,-0.68
3029,2023-07,1053873.0,10.63
3029,2023-08,1416733.0,-12.73
3029,2023-09,1321491.0,12.05
3029,2023-10,1186081.0,22.86
3029,2023-11,1077778.0,7.78
3029,2023-12,974158.0,0.14
3029,2024-01,1325285.0,7.13
3029,2024-02,1232177.0,-7.72
3029,2024-03,1447742.0,26.13
3029,2024-04,1106621.0,1.14
3029,2024-05,1628284.0,61.13
3029,2024-06,1593695.0,49.41
3029,2024-07,1447364.0,37.33
3029,2024-08,1709911.0,20.69
3029,2024-09,1794847.0,35.81
3029,2024-10,1695041.0,42.91
3029,2024-11,1776841.0,64.86
3029,2024-12,1717959.0,76.35
3029,2025-01,2142408.0,61.65
3029,2025-02,2781815.0,125.76
3029,2025-03,1838602.0,26.99
3029,2025-04,2071500.0,87.19
3029,2025-05,1836818.0,12.8
3029,2025-06,2233617.0,40.15
3029,2025-07,2036721.0,40.71
3029,2025-08,2414496.0,41.2
3029,2025-09,1999287.0,11.39
3029,2025-10,2050062.0,20.94
3029,2025-11,1810010.0,1.86
3029,2025-12,1677609.0,-2.34
3029,2026-01,2817324.0,31.5
3029,2026-02,1742006.0,-37.37
3029,2026-03,2317450.0,26.04
3029,2026-04,2365355.0,14.18
3029,2026-05,2340238.0,27.4
3029,2026-06,2536904.0,13.57
3029,2026-07,3242008.0,59.17
3030,2019-01,408282.0,-3.66
3030,2019-02,260560.0,0.97
3030,2019-03,307517.0,-19.6
3030,2019-04,371602.0,7.01
3030,2019-05,339195.0,-51.58
3030,2019-06,508935.0,-5.36
3030,2019-07,361330.0,-33.14
3030,2019-08,371436.0,1.64
3030,2019-09,309663.0,-9.16
3030,2019-10,402298.0,13.42
3030,2019-11,327645.0,-3.47
3030,2019-12,418343.0,27.32
3030,2020-01,298294.0,-26.93
3030,2020-02,305897.0,17.39
3030,2020-03,558310.0,81.55
3030,2020-04,480595.0,29.33
3030,2020-05,504503.0,48.73
3030,2020-06,502006.0,-1.36
3030,2020-07,464128.0,28.44
3030,2020-08,480124.0,29.26
3030,2020-09,414314.0,33.79
3030,2020-10,296054.0,-26.4
3030,2020-11,336307.0,2.64
3030,2020-12,310162.0,-25.85
3030,2021-01,527856.0,76.95
3030,2021-02,331623.0,8.41
3030,2021-03,488294.0,-12.54
3030,2021-04,562339.0,17.0
3030,2021-05,471836.0,-6.47
3030,2021-06,518559.0,3.29
3030,2021-07,477441.0,2.86
3030,2021-08,505310.0,5.24
3030,2021-09,402550.0,-2.83
3030,2021-10,452765.0,52.93
3030,2021-11,420505.0,25.03
3030,2021-12,447613.0,44.31
3030,2022-01,716031.0,35.64
3030,2022-02,502934.0,51.65
3030,2022-03,702208.0,43.8
3030,2022-04,538739.0,-4.19
3030,2022-05,674655.0,42.98
3030,2022-06,626504.0,20.81
3030,2022-07,439496.0,-7.94
3030,2022-08,593191.0,17.39
3030,2022-09,505278.0,25.51
3030,2022-10,588016.0,29.87
3030,2022-11,473140.0,12.51
3030,2022-12,348640.0,-22.11
3030,2023-01,255147.0,-64.36
3030,2023-02,285687.0,-43.19
3030,2023-03,626077.0,-10.84
3030,2023-04,280596.0,-47.91
3030,2023-05,345380.0,-48.8
3030,2023-06,310090.0,-50.5
3030,2023-07,252839.0,-42.47
3030,2023-08,426203.0,-28.15
3030,2023-09,348103.0,-31.1
3030,2023-10,280850.0,-52.23
3030,2023-11,310517.0,-34.37
3030,2023-12,713612.0,104.68
3030,2024-01,465868.0,82.58
3030,2024-02,410992.0,43.86
3030,2024-03,633795.0,1.23
3030,2024-04,671922.0,139.46
3030,2024-05,538326.0,55.86
3030,2024-06,516752.0,66.64
3030,2024-07,538186.0,112.85
3030,2024-08,529815.0,24.31
3030,2024-09,557973.0,60.28
3030,2024-10,515132.0,83.41
3030,2024-11,446146.0,43.67
3030,2024-12,530902.0,-25.6
3030,2025-01,645065.0,38.46
3030,2025-02,604032.0,46.96
3030,2025-03,691416.0,9.09
3030,2025-04,684370.0,1.85
3030,2025-05,933199.0,73.35
3030,2025-06,760276.0,47.12
3030,2025-07,747841.0,38.95
3030,2025-08,756253.0,42.73
3030,2025-09,563585.0,1.0
3030,2025-10,538870.0,4.6
3030,2025-11,812853.0,82.19
3030,2025-12,729676.0,37.44
3030,2026-01,893601.0,38.52
3030,2026-02,754655.0,24.93
3030,2026-03,793160.0,14.71
3030,2026-04,1112168.0,62.5
3030,2026-05,1070802.0,14.74
3030,2026-06,763581.0,0.43
3030,2026-07,1033409.0,38.18
3031,2019-01,146898.0,-7.03
3031,2019-02,74054.0,-21.05
3031,2019-03,162851.0,7.12
3031,2019-04,139899.0,6.21
3031,2019-05,163245.0,-1.01
3031,2019-06,142282.0,-3.04
3031,2019-07,177006.0,15.5
3031,2019-08,163492.0,31.4
3031,2019-09,154427.0,16.27
3031,2019-10,135015.0,28.77
3031,2019-11,143641.0,8.97
3031,2019-12,161568.0,1.41
3031,2020-01,73938.0,-49.66
3031,2020-02,68086.0,-8.05
3031,2020-03,123845.0,-23.95
3031,2020-04,120580.0,-13.8
3031,2020-05,119385.0,-26.86
3031,2020-06,117180.0,-17.64
3031,2020-07,112797.0,-36.27
3031,2020-08,123861.0,-24.24
3031,2020-09,135857.0,-12.02
3031,2020-10,108241.0,-19.83
3031,2020-11,132898.0,-7.47
3031,2020-12,135808.0,-15.94
3031,2021-01,127846.0,72.9
3031,2021-02,73062.0,7.3
3031,2021-03,135320.0,9.26
3031,2021-04,163942.0,35.96
3031,2021-05,130377.0,9.2
3031,2021-06,150823.0,28.71
3031,2021-07,128650.0,14.05
3031,2021-08,123386.0,-0.38
3031,2021-09,124038.0,-8.69
3031,2021-10,111869.0,3.35
3031,2021-11,126740.0,-4.63
3031,2021-12,136408.0,0.44
3031,2022-01,122738.0,-3.99
3031,2022-02,75251.0,2.99
3031,2022-03,130058.0,-3.88
3031,2022-04,160064.0,-2.36
3031,2022-05,168331.0,29.11
3031,2022-06,129381.0,-14.21
3031,2022-07,135903.0,5.63
3031,2022-08,113455.0,-8.04
3031,2022-09,139148.0,12.18
3031,2022-10,104081.0,-6.96
3031,2022-11,113809.0,-10.2
3031,2022-12,116679.0,-14.46
3031,2023-01,60252.0,-50.91
3031,2023-02,111029.0,47.54
3031,2023-03,149757.0,15.14
3031,2023-04,100494.0,-37.21
3031,2023-05,93570.0,-44.41
3031,2023-06,84391.0,-34.77
3031,2023-07,79080.0,-41.81
3031,2023-08,81575.0,-28.09
3031,2023-09,93720.0,-32.64
3031,2023-10,82975.0,-20.27
3031,2023-11,98300.0,-13.62
3031,2023-12,97310.0,-16.6
3031,2024-01,108195.0,79.57
3031,2024-02,53089.0,-52.18
3031,2024-03,107084.0,-28.49
3031,2024-04,129923.0,29.28
3031,2024-05,110721.0,18.32
3031,2024-06,111880.0,32.57
3031,2024-07,107921.0,36.47
3031,2024-08,87375.0,7.11
3031,2024-09,88028.0,-6.07
3031,2024-10,68318.0,-17.66
3031,2024-11,93318.0,-5.06
3031,2024-12,110470.0,13.52
3031,2025-01,82562.0,-23.69
3031,2025-02,67489.0,27.12
3031,2025-03,99025.0,-7.52
3031,2025-04,104804.0,-19.33
3031,2025-05,89999.0,-18.71
3031,2025-06,90304.0,-19.28
3031,2025-07,85654.0,-20.63
3031,2025-08,92927.0,6.35
3031,2025-09,121037.0,37.49
3031,2025-10,86350.0,26.39
3031,2025-11,103216.0,10.6
3031,2025-12,114312.0,3.47
3031,2026-01,108455.0,31.36
3031,2026-02,55357.0,-17.97
3031,2026-03,121481.0,22.67
3031,2026-04,123453.0,17.79
3031,2026-05,119006.0,32.23
3031,2026-06,114719.0,27.03
3031,2026-07,123461.0,44.13
3032,2019-01,806619.0,18.63
3032,2019-02,407113.0,-6.01
3032,2019-03,656376.0,-6.14
3032,2019-04,580374.0,-13.95
3032,2019-05,601955.0,-3.03
3032,2019-06,595398.0,6.05
3032,2019-07,596687.0,9.05
3032,2019-08,668806.0,8.58
3032,2019-09,707350.0,20.73
3032,2019-10,682215.0,2.74
3032,2019-11,719221.0,0.69
3032,2019-12,658781.0,3.47
3032,2020-01,631831.0,-21.66
3032,2020-02,407951.0,0.2
3032,2020-03,648113.0,-1.25
3032,2020-04,715195.0,23.23
3032,2020-05,674741.0,12.09
3032,2020-06,686379.0,15.28
3032,2020-07,786104.0,31.74
3032,2020-08,843513.0,26.12
3032,2020-09,1111628.0,57.15
3032,2020-10,870377.0,27.58
3032,2020-11,961271.0,33.65
3032,2020-12,828630.0,25.78
3032,2021-01,1128754.0,78.64
3032,2021-02,519399.0,27.31
3032,2021-03,848220.0,30.87
3032,2021-04,701447.0,-1.92
3032,2021-05,751463.0,11.37
3032,2021-06,674064.0,-1.79
3032,2021-07,616461.0,-21.58
3032,2021-08,622145.0,-26.24
3032,2021-09,629607.0,-43.36
3032,2021-10,612510.0,-29.62
3032,2021-11,573059.0,-40.38
3032,2021-12,634198.0,-23.46
3032,2022-01,621027.0,-44.98
3032,2022-02,426146.0,-17.95
3032,2022-03,541392.0,-36.17
3032,2022-04,542017.0,-22.72
3032,2022-05,536635.0,-28.58
3032,2022-06,486141.0,-27.87
3032,2022-07,500405.0,-18.82
3032,2022-08,517801.0,-16.77
3032,2022-09,551036.0,-12.47
3032,2022-10,550950.0,-10.05
3032,2022-11,597456.0,4.25
3032,2022-12,514442.0,-18.88
3032,2023-01,577311.0,-7.03
3032,2023-02,540798.0,26.9
3032,2023-03,753256.0,39.13
3032,2023-04,722463.0,33.29
3032,2023-05,754543.0,40.6
3032,2023-06,700785.0,44.15
3032,2023-07,674433.0,34.77
3032,2023-08,692758.0,33.78
3032,2023-09,706374.0,28.19
3032,2023-10,670983.0,21.78
3032,2023-11,665028.0,11.3
3032,2023-12,694684.0,35.03
3032,2024-01,805048.0,39.44
3032,2024-02,584590.0,8.09
3032,2024-03,638625.0,-15.21
3032,2024-04,736228.0,1.9
3032,2024-05,636470.0,-15.64
3032,2024-06,458901.0,-34.51
3032,2024-07,454874.0,-32.55
3032,2024-08,560048.0,-19.15
3032,2024-09,589212.0,-16.58
3032,2024-10,577364.0,-13.95
3032,2024-11,720125.0,8.28
3032,2024-12,650963.0,-6.29
3032,2025-01,837232.0,3.99
3032,2025-02,630880.0,7.91
3032,2025-03,869922.0,36.21
3032,2025-04,1000860.0,35.94
3032,2025-05,800684.0,25.8
3032,2025-06,690928.0,50.56
3032,2025-07,1142612.0,151.19
3032,2025-08,1095160.0,95.54
3032,2025-09,988441.0,67.75
3032,2025-10,1049797.0,81.82
3032,2025-11,1060805.0,47.3
3032,2025-12,969905.0,48.99
3032,2026-01,1185249.0,41.56
3032,2026-02,640166.0,1.47
3032,2026-03,869922.0,0.0
3032,2026-04,944485.0,-5.63
3032,2026-05,902535.0,12.72
3032,2026-06,1004264.0,45.35
3032,2026-07,1123201.0,-1.69
3033,2019-01,3879161.0,-27.99
3033,2019-02,2663125.0,-8.13
3033,2019-03,3967361.0,-22.53
3033,2019-04,3901108.0,-8.13
3033,2019-05,3978524.0,-15.45
3033,2019-06,3694259.0,-14.17
3033,2019-07,4161779.0,-10.77
3033,2019-08,4365554.0,-5.85
3033,2019-09,4552984.0,-17.35
3033,2019-10,4268641.0,5.12
3033,2019-11,4177120.0,14.73
3033,2019-12,4614507.0,21.07
3033,2020-01,3152664.0,-18.72
3033,2020-02,3108265.0,16.71
3033,2020-03,5300581.0,33.6
3033,2020-04,4948049.0,26.83
3033,2020-05,4470599.0,12.36
3033,2020-06,4578635.0,23.93
3033,2020-07,6208651.0,49.18
3033,2020-08,5166444.0,18.34
3033,2020-09,5890464.0,29.37
3033,2020-10,5304282.0,24.26
3033,2020-11,5211424.0,24.76
3033,2020-12,5073358.0,9.94
3033,2021-01,5956993.0,88.95
3033,2021-02,3637073.0,17.01
3033,2021-03,6229080.0,17.51
3033,2021-04,6531297.0,31.99
3033,2021-05,6330755.0,41.6
3033,2021-06,5818016.0,27.06
3033,2021-07,6197040.0,-0.18
3033,2021-08,6854390.0,32.67
3033,2021-09,6529996.0,10.85
3033,2021-10,5634061.0,6.21
3033,2021-11,6204196.0,19.04
3033,2021-12,6481989.0,27.76
3033,2022-01,5495218.0,-7.75
3033,2022-02,4766820.0,31.06
3033,2022-03,6662507.0,6.95
3033,2022-04,5454227.0,-16.49
3033,2022-05,5628959.0,-11.08
3033,2022-06,6337831.0,8.93
3033,2022-07,5167770.0,-16.6
3033,2022-08,6175847.0,-9.89
3033,2022-09,6860159.0,5.05
3033,2022-10,6128999.0,8.78
3033,2022-11,5945979.0,-4.16
3033,2022-12,5656747.0,-12.73
3033,2023-01,3859897.0,-29.75
3033,2023-02,5912819.0,24.04
3033,2023-03,6751776.0,1.33
3033,2023-04,5117225.0,-6.17
3033,2023-05,5949126.0,5.68
3033,2023-06,6444403.0,1.68
3033,2023-07,5912604.0,14.41
3033,2023-08,5919842.0,-4.14
3033,2023-09,6832430.0,-0.4
3033,2023-10,5400290.0,-11.88
3033,2023-11,5895745.0,-0.84
3033,2023-12,6896256.0,21.9
3033,2024-01,6520347.0,68.92
3033,2024-02,4344463.0,-26.52
3033,2024-03,7579466.0,12.25
3033,2024-04,6776094.0,32.41
3033,2024-05,6689524.0,12.44
3033,2024-06,9071182.0,40.76
3033,2024-07,7346037.0,24.24
3033,2024-08,7518217.0,27.0
3033,2024-09,9146303.0,33.86
3033,2024-10,7342662.0,35.96
3033,2024-11,7522038.0,27.58
3033,2024-12,9818190.0,42.36
3033,2025-01,7380589.0,13.19
3033,2025-02,7111957.0,63.7
3033,2025-03,11317473.0,49.31
3033,2025-04,9902377.0,46.13
3033,2025-05,9150871.0,36.79
3033,2025-06,9406406.0,3.69
3033,2025-07,8064033.0,9.77
3033,2025-08,7888887.0,4.93
3033,2025-09,10473795.0,14.51
3033,2025-10,8750629.0,19.17
3033,2025-11,9740915.0,29.49
3033,2025-12,9528447.0,-2.95
3033,2026-01,11735936.0,59.01
3033,2026-02,6377191.0,-10.33
3033,2026-03,12744358.0,12.6
3033,2026-04,11405630.0,15.18
3033,2026-05,11695609.0,27.8
3033,2026-06,14527778.0,54.44
3033,2026-07,14411289.0,78.71
3034,2019-01,5118504.0,39.45
3034,2019-02,4616286.0,53.3
3034,2019-03,5211646.0,37.71
3034,2019-04,5520124.0,32.19
3034,2019-05,5590683.0,22.44
3034,2019-06,5193960.0,14.81
3034,2019-07,5413734.0,7.71
3034,2019-08,5567553.0,5.46
3034,2019-09,5614106.0,2.98
3034,2019-10,5635006.0,7.47
3034,2019-11,5484492.0,9.72
3034,2019-12,5406212.0,5.89
3034,2020-01,5619245.0,9.78
3034,2020-02,5459987.0,18.27
3034,2020-03,5811922.0,11.51
3034,2020-04,6544234.0,18.55
3034,2020-05,6212160.0,11.11
3034,2020-06,5853894.0,12.7
3034,2020-07,6743704.0,24.56
3034,2020-08,7283388.0,30.81
3034,2020-09,7974144.0,42.03
3034,2020-10,7567730.0,34.29
3034,2020-11,7578960.0,38.18
3034,2020-12,7306153.0,35.14
3034,2021-01,8122309.0,44.54
3034,2021-02,8714832.0,59.61
3034,2021-03,9529374.0,63.96
3034,2021-04,11083873.0,69.36
3034,2021-05,11447855.0,84.28
3034,2021-06,11579574.0,97.8
3034,2021-07,12499127.0,85.34
3034,2021-08,12914781.0,77.31
3034,2021-09,12931679.0,62.17
3034,2021-10,12591214.0,66.38
3034,2021-11,12066865.0,59.21
3034,2021-12,11884027.0,62.65
3034,2022-01,12317273.0,51.64
3034,2022-02,11724693.0,34.53
3034,2022-03,12469719.0,30.85
3034,2022-04,12319563.0,11.14
3034,2022-05,10983507.0,-4.05
3034,2022-06,8158072.0,-29.54
3034,2022-07,6865719.0,-45.07
3034,2022-08,6527191.0,-49.45
3034,2022-09,6170776.0,-52.28
3034,2022-10,6872497.0,-45.41
3034,2022-11,7778774.0,-35.53
3034,2022-12,7768890.0,-34.62
3034,2023-01,7223448.0,-41.35
3034,2023-02,7641447.0,-34.82
3034,2023-03,9180987.0,-26.37
3034,2023-04,9961365.0,-19.14
3034,2023-05,10225236.0,-6.9
3034,2023-06,10112428.0,23.95
3034,2023-07,9675040.0,40.91
3034,2023-08,9694234.0,48.52
3034,2023-09,9560688.0,54.93
3034,2023-10,9525678.0,38.6
3034,2023-11,8948713.0,15.04
3034,2023-12,8679433.0,11.72
3034,2024-01,8719770.0,20.71
3034,2024-02,7132911.0,-6.65
3034,2024-03,8575205.0,-6.59
3034,2024-04,8329076.0,-16.38
3034,2024-05,8438693.0,-17.47
3034,2024-06,8463250.0,-16.3
3034,2024-07,9267960.0,-4.2
3034,2024-08,9680155.0,-0.14
3034,2024-09,8918212.0,-6.71
3034,2024-10,8522705.0,-10.52
3034,2024-11,8212667.0,-8.22
3034,2024-12,8527147.0,-1.75
3034,2025-01,8480869.0,-2.73
3034,2025-02,9267233.0,29.92
3034,2025-03,9372100.0,9.29
3034,2025-04,9119463.0,9.48
3034,2025-05,8607337.0,1.99
3034,2025-06,8425263.0,-0.44
3034,2025-07,8120418.0,-12.38
3034,2025-08,8174953.0,-15.54
3034,2025-09,8278299.0,-7.17
3034,2025-10,7878870.0,-7.55
3034,2025-11,7618617.0,-7.23
3034,2025-12,7319722.0,-14.15
3034,2026-01,7617321.0,-10.18
3034,2026-02,7059376.0,-23.82
3034,2026-03,8468607.0,-9.64
3034,2026-04,9225016.0,1.15
3034,2026-05,9412486.0,9.35
3034,2026-06,10022596.0,18.95
3034,2026-07,10296332.0,26.79
3035,2019-01,364946.0,2.27
3035,2019-02,329052.0,1.62
3035,2019-03,403381.0,11.32
3035,2019-04,354076.0,10.42
3035,2019-05,427232.0,17.54
3035,2019-06,433594.0,3.26
3035,2019-07,517663.0,11.84
3035,2019-08,528995.0,12.85
3035,2019-09,545142.0,14.89
3035,2019-10,431468.0,-8.58
3035,2019-11,503276.0,11.66
3035,2019-12,467526.0,8.98
3035,2020-01,413589.0,13.32
3035,2020-02,407108.0,23.72
3035,2020-03,444727.0,10.24
3035,2020-04,366924.0,3.62
3035,2020-05,432250.0,1.17
3035,2020-06,507098.0,16.95
3035,2020-07,490642.0,-5.21
3035,2020-08,501862.0,-5.12
3035,2020-09,500989.0,-8.09
3035,2020-10,475415.0,10.18
3035,2020-11,484245.0,-3.78
3035,2020-12,473446.0,1.26
3035,2021-01,484123.0,17.05
3035,2021-02,473024.0,16.19
3035,2021-03,577828.0,29.92
3035,2021-04,558416.0,52.18
3035,2021-05,559624.0,29.46
3035,2021-06,569812.0,12.36
3035,2021-07,646536.0,31.77
3035,2021-08,731378.0,45.73
3035,2021-09,839908.0,67.64
3035,2021-10,825573.0,73.65
3035,2021-11,885197.0,82.79
3035,2021-12,933782.0,98.48
3035,2022-01,1051004.0,117.09
3035,2022-02,1050702.0,122.12
3035,2022-03,1105138.0,91.25
3035,2022-04,1121256.0,100.79
3035,2022-05,1126473.0,101.29
3035,2022-06,1117013.0,96.03
3035,2022-07,1090051.0,68.59
3035,2022-08,1086262.0,48.52
3035,2022-09,1067391.0,27.08
3035,2022-10,1100043.0,33.24
3035,2022-11,1063164.0,20.1
3035,2022-12,1086657.0,16.37
3035,2023-01,1074944.0,2.27
3035,2023-02,1077253.0,2.52
3035,2023-03,1110067.0,0.44
3035,2023-04,960015.0,-14.38
3035,2023-05,971052.0,-13.79
3035,2023-06,985938.0,-11.73
3035,2023-07,987476.0,-9.41
3035,2023-08,989938.0,-8.86
3035,2023-09,985066.0,-7.71
3035,2023-10,926905.0,-15.73
3035,2023-11,932859.0,-12.25
3035,2023-12,964061.0,-11.28
3035,2024-01,910515.0,-15.29
3035,2024-02,823145.0,-23.58
3035,2024-03,844970.0,-23.88
3035,2024-04,860703.0,-10.34
3035,2024-05,871300.0,-10.27
3035,2024-06,917113.0,-6.98
3035,2024-07,961745.0,-2.6
3035,2024-08,979666.0,-1.03
3035,2024-09,942900.0,-4.28
3035,2024-10,930020.0,0.33
3035,2024-11,920566.0,-1.31
3035,2024-12,1102209.0,14.32
3035,2025-01,1118120.0,22.8
3035,2025-02,2836864.0,244.63
3035,2025-03,3482593.0,312.15
3035,2025-04,1700007.0,97.51
3035,2025-05,1692458.0,94.24
3035,2025-06,1119392.0,22.05
3035,2025-07,965824.0,0.42
3035,2025-08,911390.0,-6.96
3035,2025-09,1358400.0,44.06
3035,2025-10,833549.0,-10.37
3035,2025-11,1016327.0,10.4
3035,2025-12,957884.0,-13.09
3035,2026-01,785062.0,-29.78
3035,2026-02,736933.0,-74.02
3035,2026-03,1066507.0,-69.37
3035,2026-04,967008.0,-43.11
3035,2026-05,929698.0,-45.06
3035,2026-06,1416828.0,26.57
3035,2026-07,1062105.0,9.96
3036,2019-01,26182710.0,25.72
3036,2019-02,18647002.0,68.42
3036,2019-03,22644495.0,27.66
3036,2019-04,24649113.0,47.01
3036,2019-05,25348882.0,39.11
3036,2019-06,24750004.0,35.53
3036,2019-07,30244072.0,60.53
3036,2019-08,31166267.0,0.89
3036,2019-09,34780390.0,-0.74
3036,2019-10,36441369.0,15.2
3036,2019-11,33372527.0,6.2
3036,2019-12,26960320.0,18.72
3036,2020-01,24737890.0,-5.51
3036,2020-02,17367081.0,-6.86
3036,2020-03,35370688.0,56.19
3036,2020-04,27879410.0,13.1
3036,2020-05,23084468.0,-8.93
3036,2020-06,23760308.0,-3.99
3036,2020-07,28050163.0,-7.25
3036,2020-08,27435829.0,-11.96
3036,2020-09,36376047.0,4.58
3036,2020-10,34693002.0,-4.79
3036,2020-11,39085713.0,17.11
3036,2020-12,35311596.0,30.97
3036,2021-01,37531203.0,51.71
3036,2021-02,26333814.0,51.63
3036,2021-03,33781360.0,-4.49
3036,2021-04,35794148.0,28.38
3036,2021-05,33061931.0,43.22
3036,2021-06,33240310.0,39.89
3036,2021-07,36346555.0,29.57
3036,2021-08,40457022.0,47.46
