訊號等級,策略,代碼,收盤,當日%,停損,風險%,RS相對強度,量比(vs均),狀態,日期,檢核,tech_score,news_score,report_score,confidence,signal_type
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6727.TWO,537.0,3.27,0.0,0.0,1.08,2.0,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,44.9,50.0,50.0,48.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8411.TW,12.9,0.78,0.0,0.0,1.07,0.3,均線轉下出場,2026-08-28,✅,44.6,50.0,50.0,47.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2612.TW,60.2,-2.9,0.0,0.0,1.07,1.2,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,44.6,50.0,50.0,47.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,9949.TWO,25.0,3.31,0.0,0.0,1.07,0.7,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,44.6,50.0,50.0,47.8,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1906.TW,11.4,-0.87,0.0,0.0,1.07,0.2,均線轉下出場,2026-08-28,✅,44.6,50.0,50.0,47.8,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,4737.TW,57.8,0.35,0.0,0.0,1.07,2.2,均線轉下出場,2026-08-28,✅,44.6,50.0,50.0,47.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1416.TW,11.8,0.0,0.0,0.0,1.06,0.3,均線轉下出場,2026-08-28,✅,44.3,50.0,50.0,47.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1517.TW,11.2,-1.32,0.0,0.0,1.06,0.6,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,44.3,50.0,50.0,47.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,5876.TW,43.2,0.23,0.0,0.0,1.06,1.2,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,44.3,50.0,50.0,47.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1455.TW,10.0,-0.1,0.0,0.0,1.06,0.7,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,44.3,50.0,50.0,47.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8103.TW,108.5,-4.82,0.0,0.0,1.06,1.5,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,44.3,50.0,50.0,47.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2461.TW,18.9,1.89,0.0,0.0,1.06,1.5,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,44.3,50.0,50.0,47.7,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1526.TW,16.5,0.3,0.0,0.0,1.06,0.2,均線轉下出場,2026-08-28,✅,44.3,50.0,50.0,47.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1467.TW,8.3,-0.96,0.0,0.0,1.06,0.4,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,44.3,50.0,50.0,47.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2108.TW,30.5,1.0,0.0,0.0,1.06,0.6,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,44.3,50.0,50.0,47.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1232.TW,156.5,-0.32,0.0,0.0,1.06,0.6,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,44.3,50.0,50.0,47.7,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6918.TW,78.0,0.0,0.0,0.0,1.06,0.9,均線轉下出場,2026-08-28,✅,44.3,50.0,50.0,47.7,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,3712.TW,20.8,-4.16,0.0,0.0,1.06,0.9,均線轉下出場,2026-08-28,✅,44.3,50.0,50.0,47.7,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,5206.TWO,23.7,-0.63,0.0,0.0,1.05,0.8,均線轉下出場,2026-08-28,✅,44.0,50.0,50.0,47.6,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,9941.TW,86.6,-0.57,0.0,0.0,1.05,2.3,均線轉下出場,2026-08-28,✅,44.0,50.0,50.0,47.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1470.TW,23.5,-3.29,0.0,0.0,1.05,0.4,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,44.0,50.0,50.0,47.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6431.TW,19.6,-3.2,0.0,0.0,1.05,0.9,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,44.0,50.0,50.0,47.6,中性
BUY,吊燈出場（Chandelier Exit）,5386.TWO,258.5,10.0,254.8,1.4,0.47,2.4,多頭｜停利 254.8,2026-08-28,✅,44.1,50.0,50.0,47.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2425.TW,38.3,0.92,0.0,0.0,1.05,0.1,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,44.0,50.0,50.0,47.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6168.TW,28.9,-2.7,0.0,0.0,1.05,1.3,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,44.0,50.0,50.0,47.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2889.TW,15.9,-1.85,0.0,0.0,1.05,2.8,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,44.0,50.0,50.0,47.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2455.TW,434.0,0.23,0.0,0.0,1.05,0.2,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,44.0,50.0,50.0,47.6,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2609.TW,56.2,-2.94,0.0,0.0,1.05,0.6,均線轉下出場,2026-08-28,✅,44.0,50.0,50.0,47.6,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,4564.TW,16.9,-2.03,0.0,0.0,1.05,0.8,X型態+籌碼預警,2026-08-28,✅,44.0,50.0,50.0,47.6,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2607.TW,51.7,-1.15,0.0,0.0,1.05,0.4,均線轉下出場,2026-08-28,✅,44.0,50.0,50.0,47.6,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,9939.TW,132.0,-0.75,0.0,0.0,1.05,0.5,均線轉下出場,2026-08-28,✅,44.0,50.0,50.0,47.6,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,7722.TW,290.0,0.69,0.0,0.0,1.05,0.3,均線轉下出場,2026-08-28,✅,44.0,50.0,50.0,47.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2739.TW,37.8,-1.31,0.0,0.0,1.05,1.2,均線轉下出場,2026-08-28,✅,44.0,50.0,50.0,47.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1617.TW,17.7,-2.48,0.0,0.0,1.04,0.5,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,43.7,50.0,50.0,47.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4771.TW,206.0,-2.6,0.0,0.0,1.04,0.9,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,43.7,50.0,50.0,47.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2107.TW,26.9,-0.55,0.0,0.0,1.04,1.1,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,43.7,50.0,50.0,47.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1727.TW,98.1,1.24,0.0,0.0,1.04,1.6,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,43.7,50.0,50.0,47.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,5013.TWO,29.8,5.3,0.0,0.0,1.04,2.8,均線轉下出場,2026-08-28,✅,43.7,50.0,50.0,47.5,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2511.TW,8.3,-0.83,0.0,0.0,1.04,0.5,均線轉下出場,2026-08-28,✅,43.7,50.0,50.0,47.5,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1216.TW,75.7,-1.82,0.0,0.0,1.04,0.7,均線轉下出場,2026-08-28,✅,43.7,50.0,50.0,47.5,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,9906.TW,40.7,-1.45,0.0,0.0,1.04,0.1,均線轉下出場,2026-08-28,✅,43.7,50.0,50.0,47.5,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,8222.TW,38.9,-4.66,0.0,0.0,1.04,1.4,均線轉下出場,2026-08-28,✅,43.7,50.0,50.0,47.5,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6625.TW,77.0,-1.03,0.0,0.0,1.04,0.9,均線轉下出場,2026-08-28,✅,43.7,50.0,50.0,47.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,5538.TW,37.1,-1.33,0.0,0.0,1.04,0.4,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,43.7,50.0,50.0,47.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4142.TW,17.9,0.0,0.0,0.0,1.04,0.5,均線轉下出場,2026-08-28,✅,43.7,50.0,50.0,47.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3006.TW,269.5,-1.64,0.0,0.0,1.04,0.8,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,43.7,50.0,50.0,47.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1723.TW,86.3,-0.35,0.0,0.0,1.03,0.8,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,43.4,50.0,50.0,47.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2617.TW,30.5,-2.72,0.0,0.0,1.03,0.9,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,43.4,50.0,50.0,47.4,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2109.TW,14.8,0.0,0.0,0.0,1.03,0.5,均線轉下出場,2026-08-28,✅,43.4,50.0,50.0,47.4,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1532.TW,22.9,-0.22,0.0,0.0,1.03,0.9,均線轉下出場,2026-08-28,✅,43.4,50.0,50.0,47.4,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,4536.TW,167.5,-0.3,0.0,0.0,1.03,1.0,均線轉下出場,2026-08-28,✅,43.4,50.0,50.0,47.4,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2247.TW,230.0,0.0,0.0,0.0,1.03,0.4,均線轉下出場,2026-08-28,✅,43.4,50.0,50.0,47.4,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,4190.TW,26.0,0.0,0.0,0.0,1.03,0.9,均線轉下出場,2026-08-28,✅,43.4,50.0,50.0,47.4,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,3508.TWO,20.7,-1.43,0.0,0.0,1.03,0.9,均線轉下出場,2026-08-28,✅,43.4,50.0,50.0,47.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3308.TW,22.3,-1.11,0.0,0.0,1.03,1.0,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,43.4,50.0,50.0,47.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,9905.TW,21.5,0.47,0.0,0.0,1.03,0.4,均線轉下出場,2026-08-28,✅,43.4,50.0,50.0,47.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1203.TW,45.2,-1.74,0.0,0.0,1.03,0.6,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,43.4,50.0,50.0,47.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2015.TW,64.5,-1.07,0.0,0.0,1.03,0.9,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,43.4,50.0,50.0,47.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,5534.TW,75.3,-0.53,0.0,0.0,1.03,1.1,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,43.4,50.0,50.0,47.4,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6931.TW,41.4,-0.24,0.0,0.0,1.02,0.7,均線轉下出場,2026-08-28,✅,43.1,50.0,50.0,47.2,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2114.TW,89.0,-0.67,0.0,0.0,1.02,0.7,均線轉下出場,2026-08-28,✅,43.1,50.0,50.0,47.2,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2633.TW,26.2,-0.38,0.0,0.0,1.02,0.6,均線轉下出場,2026-08-28,✅,43.1,50.0,50.0,47.2,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,3056.TW,14.2,-1.39,0.0,0.0,1.02,0.9,均線轉下出場,2026-08-28,✅,43.1,50.0,50.0,47.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1236.TW,25.5,-0.58,0.0,0.0,1.02,1.1,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,43.1,50.0,50.0,47.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2897.TW,10.4,0.0,0.0,0.0,1.02,1.4,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,43.1,50.0,50.0,47.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1456.TW,13.6,-1.8,0.0,0.0,1.02,0.9,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,43.1,50.0,50.0,47.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1817.TW,40.5,0.25,0.0,0.0,1.02,0.6,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,43.1,50.0,50.0,47.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2740.TWO,30.9,0.0,0.0,0.0,1.02,0.7,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,43.1,50.0,50.0,47.2,中性
SETUP,A+B+C 籌碼趨勢（M哥完整版）,2610.TW,20.4,-2.16,0.0,0.0,1.02,0.8,均線轉下出場,2026-08-28,✅,43.1,50.0,50.0,47.2,中性
SETUP,A+B+C 籌碼趨勢（M哥完整版）,2206.TW,63.1,-0.63,0.0,0.0,1.02,1.4,均線轉下出場,2026-08-28,✅,43.1,50.0,50.0,47.2,中性
SETUP,A+B+C 籌碼趨勢（M哥完整版）,2707.TW,179.5,-0.83,0.0,0.0,1.02,0.9,均線轉下出場,2026-08-28,✅,43.1,50.0,50.0,47.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,7827.TW,159.5,-1.54,0.0,0.0,1.01,1.4,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,42.8,50.0,50.0,47.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3711.TW,621.0,2.64,0.0,0.0,1.01,1.0,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,42.8,50.0,50.0,47.1,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2432.TW,27.9,-0.36,0.0,0.0,1.01,0.6,均線轉下出場,2026-08-28,✅,42.8,50.0,50.0,47.1,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1732.TW,26.7,0.75,0.0,0.0,1.01,0.5,均線轉下出場,2026-08-28,✅,42.8,50.0,50.0,47.1,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2393.TW,66.2,-0.45,0.0,0.0,1.01,0.4,均線轉下出場,2026-08-28,✅,42.8,50.0,50.0,47.1,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1712.TW,39.8,-0.13,0.0,0.0,1.01,0.7,均線轉下出場,2026-08-28,✅,42.8,50.0,50.0,47.1,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2392.TW,44.5,-4.61,0.0,0.0,1.01,1.4,均線轉下出場,2026-08-28,✅,42.8,50.0,50.0,47.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4306.TW,15.1,-0.33,0.0,0.0,1.01,0.6,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,42.8,50.0,50.0,47.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2421.TW,163.5,2.51,0.0,0.0,1.01,2.4,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,42.8,50.0,50.0,47.1,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,4414.TW,8.4,-0.24,0.0,0.0,1.01,0.8,均線轉下出場,2026-08-28,✅,42.8,50.0,50.0,47.1,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,9935.TW,19.7,-1.25,0.0,0.0,1.01,0.8,均線轉下出場,2026-08-28,✅,42.8,50.0,50.0,47.1,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2020.TW,21.9,0.0,0.0,0.0,1.01,0.4,均線轉下出場,2026-08-28,✅,42.8,50.0,50.0,47.1,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6936.TW,32.5,-1.96,0.0,0.0,1.01,1.2,均線轉下出場,2026-08-28,✅,42.8,50.0,50.0,47.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2852.TW,28.1,-1.23,0.0,0.0,1.01,0.8,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,42.8,50.0,50.0,47.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2908.TW,22.0,-0.23,0.0,0.0,1.01,1.0,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,42.8,50.0,50.0,47.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1717.TW,77.7,2.51,0.0,0.0,1.0,2.0,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,42.5,50.0,50.0,47.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1314.TW,8.1,-1.35,0.0,0.0,1.0,0.8,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,42.5,50.0,50.0,47.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1313.TW,11.9,-2.47,0.0,0.0,1.0,1.2,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,42.5,50.0,50.0,47.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2836.TW,12.1,0.42,0.0,0.0,1.0,0.3,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,42.5,50.0,50.0,47.0,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2034.TW,20.5,0.49,0.0,0.0,1.0,0.7,均線轉下出場,2026-08-28,✅,42.5,50.0,50.0,47.0,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1110.TW,15.9,0.0,0.0,0.0,1.0,0.1,均線轉下出場,2026-08-28,✅,42.5,50.0,50.0,47.0,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2753.TW,180.0,0.56,0.0,0.0,1.0,0.5,均線轉下出場,2026-08-28,✅,42.5,50.0,50.0,47.0,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,4104.TW,71.0,0.0,0.0,0.0,1.0,1.0,均線轉下出場,2026-08-28,✅,42.5,50.0,50.0,47.0,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,4138.TWO,52.8,0.96,0.0,0.0,1.0,2.4,均線轉下出場,2026-08-28,✅,42.5,50.0,50.0,47.0,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,4419.TWO,46.1,0.0,0.0,0.0,1.0,1.6,均線轉下出場,2026-08-28,✅,42.5,50.0,50.0,47.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4952.TW,51.9,-1.33,0.0,0.0,1.0,0.5,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,42.5,50.0,50.0,47.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4904.TW,100.5,-0.99,0.0,0.0,1.0,1.1,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,42.5,50.0,50.0,47.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3705.TW,55.9,-0.18,0.0,0.0,1.0,0.4,均線轉下出場,2026-08-28,✅,42.5,50.0,50.0,47.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3045.TW,115.5,0.0,0.0,0.0,1.0,0.7,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,42.5,50.0,50.0,47.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6277.TW,79.3,-1.37,0.0,0.0,1.0,0.4,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,42.5,50.0,50.0,47.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,9911.TW,82.9,0.0,0.0,0.0,1.0,0.4,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,42.5,50.0,50.0,47.0,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,4155.TW,14.4,-0.34,0.0,0.0,1.0,0.4,均線轉下出場,2026-08-28,✅,42.5,50.0,50.0,47.0,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2062.TW,19.2,-1.03,0.0,0.0,1.0,0.6,均線轉下出場,2026-08-28,✅,42.5,50.0,50.0,47.0,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1217.TW,10.0,-0.3,0.0,0.0,1.0,0.8,均線轉下出場,2026-08-28,✅,42.5,50.0,50.0,47.0,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1760.TW,58.3,-0.51,0.0,0.0,1.0,0.8,均線轉下出場,2026-08-28,✅,42.5,50.0,50.0,47.0,中性
SETUP,A+B+C 籌碼趨勢（M哥完整版）,1734.TW,30.8,0.0,0.0,0.0,1.0,1.2,A+B1成立，等量縮平台,2026-08-28,✅,42.5,50.0,50.0,47.0,中性
BUY,吊燈出場（Chandelier Exit）,6272.TW,26.5,9.96,23.9,9.9,0.66,2.2,多頭｜停利 23.9,2026-08-28,✅,42.4,50.0,50.0,47.0,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2534.TW,17.5,-1.13,0.0,0.0,0.99,0.7,均線轉下出場,2026-08-28,✅,42.2,50.0,50.0,46.9,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,3029.TW,111.5,-0.45,0.0,0.0,0.99,1.0,均線轉下出場,2026-08-28,✅,42.2,50.0,50.0,46.9,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2524.TW,35.2,-0.85,0.0,0.0,0.99,0.9,均線轉下出場,2026-08-28,✅,42.2,50.0,50.0,46.9,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1730.TW,51.7,-0.39,0.0,0.0,0.99,0.2,均線轉下出場,2026-08-28,✅,42.2,50.0,50.0,46.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1604.TW,23.2,-0.21,0.0,0.0,0.99,0.6,均線轉下出場,2026-08-28,✅,42.2,50.0,50.0,46.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1795.TW,193.0,-0.52,0.0,0.0,0.99,0.8,均線轉下出場,2026-08-28,✅,42.2,50.0,50.0,46.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2606.TW,72.2,-2.83,0.0,0.0,1.02,0.8,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,43.1,49.0,50.0,46.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2467.TW,610.0,4.27,0.0,0.0,0.99,1.9,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,42.2,50.0,50.0,46.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2762.TW,84.1,-1.98,0.0,0.0,0.99,2.3,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,42.2,50.0,50.0,46.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4912.TW,99.2,1.02,0.0,0.0,0.99,3.1,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,42.2,50.0,50.0,46.9,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,3313.TWO,11.3,-3.42,0.0,0.0,0.99,2.2,均線轉下出場,2026-08-28,✅,42.2,50.0,50.0,46.9,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1325.TW,26.3,0.0,0.0,0.0,0.99,0.5,均線轉下出場,2026-08-28,✅,42.2,50.0,50.0,46.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8341.TW,76.7,0.39,0.0,0.0,0.99,1.1,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,42.2,50.0,50.0,46.9,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,8367.TW,40.7,0.49,0.0,0.0,0.99,0.6,均線轉下出場,2026-08-28,✅,42.2,50.0,50.0,46.9,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,8085.TWO,16.1,5.23,0.0,0.0,0.99,2.4,均線轉下出場,2026-08-28,✅,42.2,50.0,50.0,46.9,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,9937.TW,55.1,0.0,0.0,0.0,0.99,0.6,均線轉下出場,2026-08-28,✅,42.2,50.0,50.0,46.9,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6757.TW,55.1,-1.96,0.0,0.0,0.99,1.3,均線轉下出場,2026-08-28,✅,42.2,50.0,50.0,46.9,中性
SETUP,A+B+C 籌碼趨勢（M哥完整版）,1525.TW,66.5,-0.75,0.0,0.0,0.99,0.7,A+B1成立，等量縮平台,2026-08-28,✅,42.2,50.0,50.0,46.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2316.TW,164.0,2.18,0.0,0.0,0.99,1.1,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,42.2,50.0,50.0,46.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6581.TW,109.5,0.0,0.0,0.0,0.99,1.3,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,42.2,50.0,50.0,46.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1527.TW,32.7,-0.15,0.0,0.0,0.98,0.8,均線轉下出場,2026-08-28,✅,41.9,50.0,50.0,46.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2903.TW,22.1,-1.12,0.0,0.0,0.98,0.6,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,41.9,50.0,50.0,46.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8016.TW,296.0,-1.33,0.0,0.0,0.98,0.5,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,41.9,50.0,50.0,46.8,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,8463.TW,21.5,0.23,0.0,0.0,0.98,0.5,均線轉下出場,2026-08-28,✅,41.9,50.0,50.0,46.8,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,5493.TWO,88.5,4.12,0.0,0.0,0.98,4.9,均線轉下出場,2026-08-28,✅,41.9,50.0,50.0,46.8,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2748.TW,38.8,0.13,0.0,0.0,0.98,0.6,均線轉下出場,2026-08-28,✅,41.9,50.0,50.0,46.8,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2201.TW,28.4,-0.87,0.0,0.0,0.98,0.9,均線轉下出場,2026-08-28,✅,41.9,50.0,50.0,46.8,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1598.TW,20.6,-0.24,0.0,0.0,0.98,0.8,均線轉下出場,2026-08-28,✅,41.9,50.0,50.0,46.8,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6923.TW,76.9,-0.65,0.0,0.0,0.98,0.6,均線轉下出場,2026-08-28,✅,41.9,50.0,50.0,46.8,中性
