訊號等級,策略,代碼,收盤,當日%,停損,風險%,RS相對強度,量比(vs均),狀態,日期,檢核,tech_score,news_score,report_score,confidence,signal_type
PRE,A+B+C 籌碼趨勢（M哥完整版）,8093.TWO,21.9,-3.74,0.0,0.0,1.04,0.6,均線轉下出場,2026-08-11,✅,43.7,50.0,50.0,47.5,中性
SETUP,A+B+C 籌碼趨勢（M哥完整版）,3296.TW,23.1,-1.49,0.0,0.0,1.04,0.2,A+B1成立，等量縮平台,2026-08-11,✅,43.7,50.0,50.0,47.5,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6578.TWO,18.4,-1.34,0.0,0.0,1.04,0.2,均線轉下出場,2026-08-11,✅,43.7,50.0,50.0,47.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3017.TW,2760.0,-0.18,0.0,0.0,1.04,0.7,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,43.7,50.0,50.0,47.5,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,9941.TW,85.4,0.23,0.0,0.0,1.04,1.0,均線轉下出場,2026-08-11,✅,43.7,50.0,50.0,47.5,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1439.TW,28.9,-1.37,0.0,0.0,1.03,0.4,均線轉下出場,2026-08-11,✅,43.4,50.0,50.0,47.4,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,4183.TWO,14.8,0.34,0.0,0.0,1.03,1.1,均線轉下出場,2026-08-11,✅,43.4,50.0,50.0,47.4,中性
SETUP,A+B+C 籌碼趨勢（M哥完整版）,2630.TW,48.8,1.04,0.0,0.0,1.03,0.5,A+B1成立，等量縮平台,2026-08-11,✅,43.4,50.0,50.0,47.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2353.TW,31.0,0.16,0.0,0.0,1.03,0.5,均線轉下出場,2026-08-11,✅,43.4,50.0,50.0,47.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3034.TW,538.0,-1.1,0.0,0.0,1.03,0.5,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,43.4,50.0,50.0,47.4,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2397.TW,67.7,-0.44,0.0,0.0,1.03,2.3,均線轉下出場,2026-08-11,✅,43.4,50.0,50.0,47.4,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2615.TW,87.1,-0.46,0.0,0.0,1.03,1.2,均線轉下出場,2026-08-11,✅,43.4,50.0,50.0,47.4,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,3029.TW,108.0,-0.92,0.0,0.0,1.03,0.7,均線轉下出場,2026-08-11,✅,43.4,50.0,50.0,47.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1909.TW,10.1,-0.49,0.0,0.0,1.02,0.7,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,43.1,50.0,50.0,47.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4545.TW,32.6,-1.21,0.0,0.0,1.02,0.5,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,43.1,50.0,50.0,47.2,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,3293.TWO,804.0,1.52,0.0,0.0,1.02,1.2,均線轉下出場,2026-08-11,✅,43.1,50.0,50.0,47.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1203.TW,46.0,-0.43,0.0,0.0,1.02,0.4,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,43.1,50.0,50.0,47.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6416.TW,99.7,-3.67,0.0,0.0,1.02,0.9,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,43.1,50.0,50.0,47.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3706.TW,90.0,-3.12,0.0,0.0,1.02,1.0,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,43.1,50.0,50.0,47.2,中性
SETUP,A+B+C 籌碼趨勢（M哥完整版）,2537.TW,10.9,-0.45,0.0,0.0,1.02,0.4,A+B1成立，等量縮平台,2026-08-11,✅,43.1,50.0,50.0,47.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8070.TW,48.5,-0.51,0.0,0.0,1.01,0.6,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,42.8,50.0,50.0,47.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6782.TW,212.0,-0.93,0.0,0.0,1.01,0.7,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,42.8,50.0,50.0,47.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6753.TW,141.0,-0.7,0.0,0.0,1.01,0.8,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,42.8,50.0,50.0,47.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6195.TWO,28.9,-0.52,0.0,0.0,1.01,1.9,均線轉下出場,2026-08-11,✅,42.8,50.0,50.0,47.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2596.TWO,32.2,0.47,0.0,0.0,1.01,1.4,均線轉下出場,2026-08-11,✅,42.8,50.0,50.0,47.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2065.TWO,37.5,6.38,0.0,0.0,1.01,5.6,均線轉下出場,2026-08-11,✅,42.8,50.0,50.0,47.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6141.TW,34.7,-0.14,0.0,0.0,1.01,0.2,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,42.8,50.0,50.0,47.1,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2247.TW,229.0,-0.22,0.0,0.0,1.01,0.4,均線轉下出場,2026-08-11,✅,42.8,50.0,50.0,47.1,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6863.TW,122.0,-7.92,0.0,0.0,1.01,1.5,均線轉下出場,2026-08-11,✅,42.8,50.0,50.0,47.1,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6112.TW,46.4,-0.54,0.0,0.0,1.01,0.8,均線轉下出場,2026-08-11,✅,42.8,50.0,50.0,47.1,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2516.TW,14.1,0.0,0.0,0.0,1.01,0.8,均線轉下出場,2026-08-11,✅,42.8,50.0,50.0,47.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,0057.TW,313.1,0.63,0.0,0.0,1.01,1.0,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,42.8,50.0,50.0,47.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2008.TW,30.8,-1.76,0.0,0.0,1.01,0.5,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,42.8,50.0,50.0,47.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1905.TW,13.4,-0.37,0.0,0.0,1.01,0.7,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,42.8,50.0,50.0,47.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1339.TW,45.4,0.89,0.0,0.0,1.01,1.6,均線轉下出場,2026-08-11,✅,42.8,50.0,50.0,47.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2910.TW,23.8,-3.05,0.0,0.0,1.01,0.2,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,42.8,50.0,50.0,47.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8016.TW,306.0,-1.61,0.0,0.0,1.01,0.5,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,42.8,50.0,50.0,47.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3094.TW,37.6,1.76,0.0,0.0,1.01,0.5,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,42.8,50.0,50.0,47.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6024.TW,61.6,-0.81,0.0,0.0,1.0,0.5,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,42.5,50.0,50.0,47.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2603.TW,218.0,1.87,0.0,0.0,1.0,1.3,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,42.5,50.0,50.0,47.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2401.TW,27.4,-1.97,0.0,0.0,1.0,0.5,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,42.5,50.0,50.0,47.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1605.TW,38.3,0.79,0.0,0.0,1.0,1.9,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,42.5,50.0,50.0,47.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,0051.TW,142.7,0.07,0.0,0.0,1.0,0.6,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,42.5,50.0,50.0,47.0,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,9939.TW,135.5,-6.23,0.0,0.0,1.0,2.0,均線轉下出場,2026-08-11,✅,42.5,50.0,50.0,47.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3416.TW,186.0,-5.1,0.0,0.0,1.0,1.1,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,42.5,50.0,50.0,47.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2432.TW,28.4,0.35,0.0,0.0,0.99,0.5,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,42.2,50.0,50.0,46.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2816.TW,34.0,0.59,0.0,0.0,0.99,0.9,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,42.2,50.0,50.0,46.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3211.TWO,400.0,8.11,0.0,0.0,0.99,2.9,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,42.2,50.0,50.0,46.9,中性
SETUP,A+B+C 籌碼趨勢（M哥完整版）,6606.TW,27.1,2.65,0.0,0.0,0.99,1.6,A+B1成立，等量縮平台,2026-08-11,✅,42.2,50.0,50.0,46.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2605.TW,32.8,-1.06,0.0,0.0,0.99,0.6,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,42.2,50.0,50.0,46.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2832.TW,58.2,-0.51,0.0,0.0,0.99,0.4,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,42.2,50.0,50.0,46.9,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,9935.TW,20.1,-3.83,0.0,0.0,0.99,1.6,均線轉下出場,2026-08-11,✅,42.2,50.0,50.0,46.9,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1229.TW,41.9,2.95,0.0,0.0,0.98,1.3,均線轉下出場,2026-08-11,✅,41.9,50.0,50.0,46.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1723.TW,85.2,-1.27,0.0,0.0,0.98,0.5,均線轉下出場,2026-08-11,✅,41.9,50.0,50.0,46.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1236.TW,25.2,-1.37,0.0,0.0,0.98,1.3,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,41.9,50.0,50.0,46.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4771.TW,201.5,-3.59,0.0,0.0,0.98,2.4,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,41.9,50.0,50.0,46.8,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2002.TW,19.8,0.51,0.0,0.0,0.98,1.8,均線轉下出場,2026-08-11,✅,41.9,50.0,50.0,46.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2108.TW,29.8,-0.34,0.0,0.0,0.98,1.6,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,41.9,50.0,50.0,46.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2025.TW,12.7,-1.17,0.0,0.0,0.98,5.2,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,41.9,50.0,50.0,46.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1513.TW,160.5,0.63,0.0,0.0,0.98,0.6,均線轉下出場,2026-08-11,✅,41.9,50.0,50.0,46.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1590.TW,1560.0,-0.64,0.0,0.0,0.98,0.7,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,41.9,50.0,50.0,46.8,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,4153.TWO,33.0,0.0,0.0,0.0,0.98,0.8,均線轉下出場,2026-08-11,✅,41.9,50.0,50.0,46.8,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6028.TWO,87.0,1.99,0.0,0.0,0.98,4.4,均線轉下出場,2026-08-11,✅,41.9,50.0,50.0,46.8,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6516.TWO,60.6,-0.16,0.0,0.0,0.98,0.6,均線轉下出場,2026-08-11,✅,41.9,50.0,50.0,46.8,中性
SETUP,A+B+C 籌碼趨勢（M哥完整版）,5876.TW,43.1,-0.58,0.0,0.0,0.98,0.3,均線轉下出場,2026-08-11,✅,41.9,50.0,50.0,46.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8436.TWO,126.0,0.4,0.0,0.0,0.98,4.0,均線轉下出場,2026-08-11,✅,41.9,50.0,50.0,46.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8411.TW,13.0,-0.38,0.0,0.0,0.98,1.2,均線轉下出場,2026-08-11,✅,41.9,50.0,50.0,46.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3023.TW,318.5,1.27,0.0,0.0,0.98,0.7,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,41.9,50.0,50.0,46.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2421.TW,151.5,1.34,0.0,0.0,0.98,0.9,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,41.9,50.0,50.0,46.8,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1539.TW,16.4,0.31,0.0,0.0,0.97,1.2,均線轉下出場,2026-08-11,✅,41.6,50.0,50.0,46.6,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2354.TW,62.7,-0.63,0.0,0.0,0.97,1.4,均線轉下出場,2026-08-11,✅,41.6,50.0,50.0,46.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4106.TW,24.6,-1.8,0.0,0.0,0.97,1.5,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,41.6,50.0,50.0,46.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6840.TWO,68.0,3.03,0.0,0.0,0.97,0.9,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,41.6,50.0,50.0,46.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,5392.TWO,45.3,-3.82,0.0,0.0,0.97,0.8,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,41.6,50.0,50.0,46.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6133.TW,22.0,1.62,0.0,0.0,0.97,0.8,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,41.6,50.0,50.0,46.6,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6527.TWO,74.7,-1.97,0.0,0.0,0.97,0.8,均線轉下出場,2026-08-11,✅,41.6,50.0,50.0,46.6,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2029.TW,21.3,0.47,0.0,0.0,0.97,1.6,均線轉下出場,2026-08-11,✅,41.6,50.0,50.0,46.6,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6952.TW,39.3,-1.01,0.0,0.0,0.97,1.0,均線轉下出場,2026-08-11,✅,41.6,50.0,50.0,46.6,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2609.TW,52.0,0.78,0.0,0.0,0.97,1.4,均線轉下出場,2026-08-11,✅,41.6,50.0,50.0,46.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,5490.TWO,30.2,-3.82,0.0,0.0,0.97,0.5,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,41.6,50.0,50.0,46.6,中性
SETUP,A+B+C 籌碼趨勢（M哥完整版）,1530.TW,28.8,6.08,0.0,0.0,0.97,1.3,均線轉下出場,2026-08-11,✅,41.6,50.0,50.0,46.6,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1541.TW,21.5,-2.05,0.0,0.0,0.97,1.2,均線轉下出場,2026-08-11,✅,41.6,50.0,50.0,46.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2376.TW,350.5,0.29,0.0,0.0,0.96,0.6,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,41.3,50.0,50.0,46.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1503.TW,197.0,0.77,0.0,0.0,0.96,1.0,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,41.3,50.0,50.0,46.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6904.TWO,122.0,-0.81,0.0,0.0,0.96,1.9,扣抵預警+籌碼（A即將成立）,2026-08-10,✅,41.3,50.0,50.0,46.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2317.TW,263.0,-0.57,0.0,0.0,0.96,0.5,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,41.3,50.0,50.0,46.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2032.TW,17.3,-3.08,0.0,0.0,0.96,3.0,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,41.3,50.0,50.0,46.5,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1536.TW,51.2,-0.78,0.0,0.0,0.96,0.5,均線轉下出場,2026-08-11,✅,41.3,50.0,50.0,46.5,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2477.TW,22.0,-0.45,0.0,0.0,0.96,1.0,X型態+籌碼預警,2026-08-11,✅,41.3,50.0,50.0,46.5,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,4746.TW,55.0,1.1,0.0,0.0,0.96,1.1,均線轉下出場,2026-08-11,✅,41.3,50.0,50.0,46.5,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6958.TW,17.5,-1.45,0.0,0.0,0.96,0.5,均線轉下出場,2026-08-11,✅,41.3,50.0,50.0,46.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2509.TW,13.5,-1.1,0.0,0.0,0.96,1.0,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,41.3,50.0,50.0,46.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3006.TW,267.5,-2.9,0.0,0.0,0.96,0.5,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,41.3,50.0,50.0,46.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3324.TWO,1045.0,3.47,0.0,0.0,0.96,0.8,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,41.3,50.0,50.0,46.5,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2705.TW,16.1,-0.62,0.0,0.0,0.96,0.6,均線轉下出場,2026-08-11,✅,41.3,50.0,50.0,46.5,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2636.TW,68.1,3.5,0.0,0.0,0.96,2.5,均線轉下出場,2026-08-11,✅,41.3,50.0,50.0,46.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6108.TW,19.5,4.55,0.0,0.0,0.96,2.4,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,41.3,50.0,50.0,46.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6155.TW,55.2,3.76,0.0,0.0,0.96,1.4,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,41.3,50.0,50.0,46.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8162.TW,55.9,2.76,0.0,0.0,0.95,0.7,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,41.0,50.0,50.0,46.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2009.TW,40.0,1.01,0.0,0.0,0.95,1.2,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,41.0,50.0,50.0,46.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6456.TW,70.6,4.44,0.0,0.0,0.95,3.0,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,41.0,50.0,50.0,46.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2476.TW,124.5,-1.19,0.0,0.0,0.95,0.8,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,41.0,50.0,50.0,46.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2606.TW,66.4,-0.6,0.0,0.0,0.95,0.7,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,41.0,50.0,50.0,46.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4904.TW,101.0,-0.49,0.0,0.0,0.95,0.4,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,41.0,50.0,50.0,46.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6613.TWO,260.5,-2.43,0.0,0.0,0.95,1.1,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,41.0,50.0,50.0,46.4,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1906.TW,11.1,0.45,0.0,0.0,0.95,1.5,均線轉下出場,2026-08-11,✅,41.0,50.0,50.0,46.4,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1402.TW,27.3,0.18,0.0,0.0,0.95,1.0,均線轉下出場,2026-08-11,✅,41.0,50.0,50.0,46.4,中性
SETUP,A+B+C 籌碼趨勢（M哥完整版）,4306.TW,14.3,-0.69,0.0,0.0,0.95,0.5,A+B1成立，等量縮平台,2026-08-11,✅,41.0,50.0,50.0,46.4,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,4116.TWO,39.4,-1.01,0.0,0.0,0.95,0.0,均線轉下出場,2026-08-11,✅,41.0,50.0,50.0,46.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3443.TW,4955.0,9.38,0.0,0.0,0.95,1.8,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,41.0,50.0,50.0,46.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3669.TW,38.5,-0.26,0.0,0.0,0.95,0.3,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,41.0,50.0,50.0,46.4,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2254.TW,60.9,0.33,0.0,0.0,0.95,0.2,均線轉下出場,2026-08-11,✅,41.0,50.0,50.0,46.4,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,3027.TW,18.4,-1.34,0.0,0.0,0.95,0.7,均線轉下出場,2026-08-11,✅,41.0,50.0,50.0,46.4,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2901.TW,23.8,-0.63,0.0,0.0,0.95,0.4,均線轉下出場,2026-08-11,✅,41.0,50.0,50.0,46.4,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2753.TW,183.0,-0.81,0.0,0.0,0.95,0.5,均線轉下出場,2026-08-11,✅,41.0,50.0,50.0,46.4,中性
BUY,吊燈出場（Chandelier Exit）,3030.TW,302.5,2.02,266.4,11.9,0.71,1.0,多頭｜停利 266.4,2026-08-11,✅,40.9,50.0,50.0,46.4,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1475.TW,27.1,0.0,0.0,0.0,0.94,1.8,均線轉下出場,2026-08-11,✅,40.7,50.0,50.0,46.3,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2754.TWO,72.4,-0.82,0.0,0.0,0.94,2.7,均線轉下出場,2026-08-11,✅,40.7,50.0,50.0,46.3,中性
BUY,大跌後外資買進（隔日跟單）,6187.TWO,1050.0,-3.67,896.7,14.6,0.84,2.1,大跌後外資買進（隔日跟單）,2026-08-11,✅,40.8,50.0,50.0,46.3,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3716.TW,35.5,0.42,0.0,0.0,0.94,1.7,均線轉下出場,2026-08-11,✅,40.7,50.0,50.0,46.3,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,7713.TWO,70.6,1.58,0.0,0.0,0.94,2.2,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,40.7,50.0,50.0,46.3,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,9905.TW,21.5,0.94,0.0,0.0,0.94,1.7,均線轉下出場,2026-08-11,✅,40.7,50.0,50.0,46.3,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1568.TW,28.5,-0.35,0.0,0.0,0.94,0.4,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,40.7,50.0,50.0,46.3,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2607.TW,48.7,0.41,0.0,0.0,0.94,1.2,均線轉下出場,2026-08-11,✅,40.7,50.0,50.0,46.3,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8422.TW,26.6,-0.56,0.0,0.0,0.94,0.5,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,40.7,50.0,50.0,46.3,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3033.TW,50.4,2.13,0.0,0.0,0.94,0.7,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,40.7,50.0,50.0,46.3,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6670.TW,269.0,0.94,0.0,0.0,0.93,0.5,均線轉下出場,2026-08-11,✅,40.4,50.0,50.0,46.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2612.TW,54.1,-1.64,0.0,0.0,0.93,0.6,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,40.4,50.0,50.0,46.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2597.TW,167.5,-0.3,0.0,0.0,0.93,0.9,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,40.4,50.0,50.0,46.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6756.TW,99.9,0.0,0.0,0.0,0.93,0.6,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,40.4,50.0,50.0,46.2,中性
SETUP,A+B+C 籌碼趨勢（M哥完整版）,1521.TW,25.0,-1.19,0.0,0.0,0.93,1.1,均線轉下出場,2026-08-11,✅,40.4,50.0,50.0,46.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2022.TW,7.8,-1.39,0.0,0.0,0.93,0.7,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,40.4,50.0,50.0,46.2,中性
SETUP,A+B+C 籌碼趨勢（M哥完整版）,6477.TW,35.0,2.95,0.0,0.0,0.93,0.4,A+B1成立，等量縮平台,2026-08-11,✅,40.4,50.0,50.0,46.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2010.TW,23.0,-1.71,0.0,0.0,0.93,1.4,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,40.4,50.0,50.0,46.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2069.TW,20.0,0.5,0.0,0.0,0.93,2.0,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,40.4,50.0,50.0,46.2,中性
