code,yoy,rev,month
3041,18.19,119639.0,4
3094,21.75,19531.0,4
3135,607.83,3852946.0,4
3150,-1.41,31450.0,4
3189,26.75,4072319.0,4
3257,-51.74,50337.0,4
3413,6.26,1869449.0,4
3443,156.85,4294033.0,4
3450,45.49,877785.0,4
3530,39.07,230866.0,4
3532,14.03,1168448.0,4
3545,-14.34,953517.0,4
3583,10.8,989044.0,4
3588,15.13,143205.0,4
3592,13.61,2318525.0,4
3686,-64.13,2061.0,4
3711,19.22,62247107.0,4
4919,1.58,2517624.0,4
4952,10.24,281211.0,4
4961,-3.36,1769815.0,4
4967,78.61,2014775.0,4
4968,-0.42,330073.0,4
5222,45.93,90819.0,4
5236,28.05,186962.0,4
5269,-17.54,958731.0,4
5285,28.37,582126.0,4
5471,25.38,328468.0,4
6202,6.87,318600.0,4
6239,32.49,7575240.0,4
6243,-59.18,27293.0,4
6257,24.53,1945727.0,4
6271,0.92,1035207.0,4
6515,50.51,989534.0,4
6526,14.31,2027866.0,4
6531,92.87,804148.0,4
6533,22.86,106862.0,4
6552,-33.81,103015.0,4
6695,-24.96,76304.0,4
6719,-12.13,383017.0,4
6756,10.47,168383.0,4
6770,32.46,5045881.0,4
6789,-0.61,774041.0,4
6799,8.85,92891.0,4
6909,54.77,36781.0,4
6921,-94.79,1276.0,4
6937,22.42,153213.0,4
7730,-25.76,41278.0,4
7768,-11.04,174671.0,4
7769,111.83,4362649.0,4
7822,77.97,238741.0,4
8016,37.25,2107516.0,4
8028,31.14,465234.0,4
8081,-4.46,745575.0,4
8110,14.99,638706.0,4
8131,40.53,998353.0,4
8150,32.22,2460488.0,4
8162,0.86,104317.0,4
8261,5.25,283913.0,4
8271,360.82,3739792.0,4
2301,24.51,16694759.0,4
2305,81.07,119663.0,4
2324,15.53,71979261.0,4
2331,13.04,1925310.0,4
2352,-1.84,16813651.0,4
2353,68.39,31311752.0,4
2356,36.53,84786839.0,4
2357,45.71,81915499.0,4
2362,11.41,1892545.0,4
2364,51.41,175642.0,4
2365,19.56,88062.0,4
2376,73.65,52267730.0,4
2377,-22.25,16358371.0,4
2380,3.94,285319.0,4
2382,120.71,339921315.0,4
2387,-9.06,1337703.0,4
2395,34.61,8269473.0,4
2397,38.32,1235401.0,4
2399,21.89,178126.0,4
2405,23.65,166950.0,4
2417,23.45,330428.0,4
2425,87.78,1694944.0,4
2432,130.07,407700.0,4
2465,175.79,863341.0,4
2495,36.72,137415.0,4
3002,6.66,73679.0,4
3005,8.33,3562907.0,4
3013,40.66,1321325.0,4
3017,71.62,15631449.0,4
3022,-3.71,637952.0,4
3046,93.6,698235.0,4
3057,33.62,54645.0,4
3060,11.73,356948.0,4
3231,111.98,283437176.0,4
3416,56.33,390694.0,4
3494,-4.51,81225.0,4
3515,-46.52,2741893.0,4
3652,34.55,257582.0,4
3701,-29.99,749863.0,4
3706,31.87,11633086.0,4
3712,-8.28,1641570.0,4
4916,50.22,424751.0,4
4938,-15.24,87189236.0,4
5258,22.4,721053.0,4
6117,6.25,304720.0,4
6128,-13.28,422683.0,4
6166,63.16,1510756.0,4
6206,44.47,640934.0,4
6230,11.98,828406.0,4
6235,-13.38,518334.0,4
6277,12.51,439785.0,4
6414,22.13,14563934.0,4
6579,6.75,756498.0,4
6669,29.66,82730996.0,4
6831,-24.32,213124.0,4
6928,-20.36,130526.0,4
7711,-44.22,1638017.0,4
8114,-27.99,1713776.0,4
8163,9.51,2591600.0,4
8210,4.63,2066292.0,4
9912,-18.27,38816.0,4
2323,-1.52,601758.0,4
2349,-1.14,755281.0,4
2374,62.53,1081399.0,4
2393,-2.92,1754053.0,4
2406,143.29,1053239.0,4
2409,-4.48,22100381.0,4
2426,-9.65,209493.0,4
2429,10.74,28936.0,4
2438,-28.01,38300.0,4
2466,-27.2,70822.0,4
2486,21.16,667114.0,4
2489,14.27,2348232.0,4
2491,0.72,15773.0,4
3008,24.47,5362271.0,4
3019,20.02,2490022.0,4
3024,-70.82,69370.0,4
3031,17.79,123453.0,4
3038,-6.45,246927.0,4
3049,-72.14,32853.0,4
3050,3.91,103138.0,4
3051,-5.71,175501.0,4
3059,14.98,770262.0,4
3149,-19.15,170174.0,4
3168,7.76,312439.0,4
3356,20.67,107307.0,4
3406,24.8,2314440.0,4
3437,-22.17,115806.0,4
3481,11.79,21237435.0,4
3504,2.23,243545.0,4
3535,-2.49,19812.0,4
3543,-8.76,288901.0,4
3563,3.74,343253.0,4
3576,2.21,225401.0,4
3591,1.29,232692.0,4
3622,19.22,137524.0,4
3714,4.27,2100067.0,4
4934,108.38,14433.0,4
4942,-8.75,457072.0,4
4949,43.91,316030.0,4
4956,16.45,125114.0,4
4960,-5.56,705325.0,4
4976,0.95,93781.0,4
5234,2.18,410505.0,4
5244,-9.74,66437.0,4
5484,16.83,53820.0,4
6116,2.84,1034587.0,4
6120,-24.3,1339844.0,4
6164,6.81,86688.0,4
6168,10.1,192682.0,4
6176,-8.5,3705977.0,4
6209,66.88,414771.0,4
6225,-80.36,1406.0,4
6226,17.32,64020.0,4
6278,3.91,4505780.0,4
6405,-100.0,0.0,4
6443,-15.58,71671.0,4
6477,22.94,81841.0,4
6668,10.19,101538.0,4
6706,-41.83,53989.0,4
6742,-49.51,30704.0,4
6916,8.1,198886.0,4
8104,-24.45,283433.0,4
8105,-4.55,688138.0,4
8215,7.19,1675054.0,4
2314,89.93,195164.0,4
2321,8.54,59495.0,4
2332,18.53,1205410.0,4
2345,53.86,27360301.0,4
2412,7.6,20497863.0,4
2419,-18.78,453031.0,4
2424,150.78,15092.0,4
2439,-1.78,3233301.0,4
2444,-13.99,72324.0,4
2450,24.7,2975983.0,4
2455,37.74,318595.0,4
2485,38.26,381286.0,4
2498,-3.45,151378.0,4
3025,76.45,38601.0,4
3027,-79.48,90290.0,4
3045,1.79,15669304.0,4
3047,-28.36,252612.0,4
3062,5.89,305286.0,4
3138,16.58,169789.0,4
3311,4.94,199228.0,4
3380,-30.94,1093745.0,4
3419,-0.17,143347.0,4
3447,8.59,305573.0,4
3596,1.16,4528964.0,4
3669,17.04,231990.0,4
3694,-3.35,896478.0,4
3704,43.38,2881177.0,4
4904,11.33,9539711.0,4
4906,-23.21,1148673.0,4
5388,65.52,6860554.0,4
6136,26.78,50373.0,4
6142,-22.97,137165.0,4
6152,116.93,253910.0,4
6216,-42.06,51520.0,4
6285,15.64,11401006.0,4
6416,-7.28,315305.0,4
6426,76.49,69831.0,4
6442,-16.2,886439.0,4
6674,8.59,42958.0,4
6792,-0.42,123132.0,4
7689,92.0,703035.0,4
8011,-15.52,103254.0,4
8045,95.94,234095.0,4
8101,-11.23,34038.0,4
1471,-52.37,8003.0,4
1582,-1.13,770932.0,4
2059,79.13,2595892.0,4
2308,43.91,58691652.0,4
2313,-2.86,6315284.0,4
2316,74.29,429719.0,4
2327,22.04,14039098.0,4
2328,-16.55,1735748.0,4
2355,-3.09,1390749.0,4
2367,-22.49,1201610.0,4
2368,58.4,7289761.0,4
2375,-0.28,529114.0,4
2383,93.61,13923687.0,4
2385,-9.36,7272740.0,4
2392,-5.5,6222374.0,4
2402,15.19,1070894.0,4
2413,16.43,311415.0,4
2415,3.98,216478.0,4
2420,5.49,202918.0,4
2421,14.98,1871491.0,4
2428,19.34,862401.0,4
2431,-47.88,22422.0,4
2440,13.89,406091.0,4
2457,-9.39,780343.0,4
2460,57.62,429222.0,4
2462,-8.76,353831.0,4
2467,86.98,891188.0,4
2472,14.52,1195891.0,4
2476,24.68,813274.0,4
2478,11.58,542152.0,4
2483,13.22,186813.0,4
2484,0.03,233708.0,4
2492,16.03,3705150.0,4
2493,-3.1,300392.0,4
3003,22.67,480745.0,4
3011,-42.72,36046.0,4
3015,-12.74,1075247.0,4
3021,7.17,260219.0,4
3023,14.96,2959788.0,4
3026,21.12,1427465.0,4
3032,-5.63,944485.0,4
3037,27.63,13932815.0,4
3042,1.41,1288708.0,4
3044,28.89,8201133.0,4
3058,1.94,307907.0,4
3090,28.14,1843306.0,4
3092,-15.42,131534.0,4
3229,56.26,148544.0,4
3296,8.21,146327.0,4
3308,-7.05,514.0,4
3321,11.2,203881.0,4
3338,-6.54,324635.0,4
3376,-10.02,907189.0,4
3432,39.39,16938.0,4
3501,-18.52,429480.0,4
3533,15.21,3391879.0,4
3550,25.21,448134.0,4
3593,-51.1,74983.0,4
3605,16.5,1124603.0,4
3607,-11.2,246692.0,4
3645,16.43,237109.0,4
3653,26.91,2311149.0,4
3679,-2.57,355781.0,4
3715,31.22,2065738.0,4
4545,22.6,222618.0,4
4915,13.41,5468320.0,4
4989,28.88,379342.0,4
4999,-15.21,157171.0,4
5469,6.05,5407034.0,4
6108,41.86,524776.0,4
6115,15.42,738560.0,4
6133,1.24,126568.0,4
6141,19.57,195709.0,4
6153,-14.42,451872.0,4
6155,15.38,67085.0,4
6191,1.77,3207102.0,4
6197,5.25,807360.0,4
6205,-20.42,105073.0,4
6213,13.78,3513470.0,4
6224,-4.84,269497.0,4
6269,0.46,1982505.0,4
6272,-25.22,316502.0,4
6282,34.61,3152125.0,4
6412,-11.89,2635952.0,4
6449,26.3,463592.0,4
6715,-11.57,164420.0,4
6805,59.05,1353125.0,4
6834,32.24,179399.0,4
6835,-4.89,222739.0,4
7788,16.37,698719.0,4
7795,13.53,160635.0,4
8039,-1.35,946534.0,4
8046,39.46,4450857.0,4
8103,21.58,371884.0,4
8213,3.66,1804874.0,4
8249,42.77,395759.0,4
2347,83.27,57336402.0,4
2414,18.82,2967008.0,4
2430,-1.88,1458401.0,4
3010,12.64,8032767.0,4
3028,106.27,6995627.0,4
3033,15.18,11405630.0,4
3036,78.69,211019731.0,4
3048,22.18,13078408.0,4
3055,336.3,126141.0,4
3209,83.84,6945416.0,4
3312,20.8,2431841.0,4
3528,83.23,1108974.0,4
3702,38.73,127337859.0,4
5434,16.41,6776034.0,4
6189,-5.77,2650553.0,4
6281,1.59,1677747.0,4
6776,45.95,3059651.0,4
6908,9.01,450368.0,4
8070,28.14,2049007.0,4
8072,2.88,126711.0,4
8112,55.95,35061095.0,4
2427,31.06,457108.0,4
2453,3.17,613542.0,4
2468,-16.68,175965.0,4
2471,6.06,73667.0,4
2480,7.95,769552.0,4
3029,14.18,2365355.0,4
4994,3.58,107531.0,4
5203,-10.8,190805.0,4
6112,26.91,2193062.0,4
6183,12.31,217237.0,4
6214,28.33,4197643.0,4
2312,-3.48,12122634.0,4
2317,29.73,832097956.0,4
2354,-49.36,6527105.0,4
2359,20.73,357176.0,4
2360,128.89,4865716.0,4
2373,-1.83,946781.0,4
2390,-10.78,51609.0,4
2404,102.22,8106870.0,4
2423,6.39,269233.0,4
2433,-0.23,228111.0,4
2459,-4.15,433697.0,4
2461,3.08,447942.0,4
2464,23.08,654287.0,4
2474,-36.18,958623.0,4
2477,27.19,197758.0,4
2482,-11.15,41924.0,4
2488,29.77,303410.0,4
3018,-23.48,27228.0,4
3030,62.5,1112168.0,4
3043,16.04,96169.0,4
3305,60.16,1465062.0,4
3518,-38.27,18036.0,4
3617,1.21,1027694.0,4
4585,16.3,142154.0,4
4588,-83.84,11735.0,4
6139,70.59,8535655.0,4
6192,33.19,871199.0,4
6196,46.33,6629812.0,4
6201,-13.53,248946.0,4
6215,86.85,332536.0,4
6283,24.88,158624.0,4
6409,-12.87,1764494.0,4
6438,32.58,638366.0,4
6558,0.65,103961.0,4
6658,-20.63,239798.0,4
6691,66.7,2858881.0,4
6698,-44.63,45754.0,4
6722,-7.59,410164.0,4
6743,11.82,454139.0,4
6830,20.23,211780.0,4
7631,68.76,135463.0,4
8021,63.17,524976.0,4
8201,9.84,39763.0,4
2616,17.22,774790.0,4
6505,33.01,61522374.0,4
8926,532.8,6786813.0,4
9908,-0.91,284311.0,4
9918,1.84,196699.0,4
9926,-1.61,208856.0,4
9931,-4.5,141686.0,4
9937,7.66,2069469.0,4
1316,115.49,683935.0,4
1436,-25.38,53737.0,4
1438,,11986.0,4
1439,20.82,5530.0,4
1442,-76.32,74336.0,4
1453,1.61,126.0,4
1456,23.7,64095.0,4
1472,-8.15,307212.0,4
1805,-98.59,114.0,4
1808,6493.74,2246357.0,4
2442,168.44,177523.0,4
2501,13.23,1122755.0,4
2504,-10.23,1807448.0,4
2505,-166.94,-972.0,4
2506,182.92,172524.0,4
2509,-8.58,20392.0,4
2511,-16.81,663157.0,4
2515,52.62,2162339.0,4
2516,-44.54,513491.0,4
2520,66.98,2622652.0,4
2524,-48.77,135759.0,4
2527,3.72,28945.0,4
2528,-98.92,17292.0,4
2530,-96.83,834.0,4
2534,-96.85,32980.0,4
2535,-20.42,1982630.0,4
2536,-97.02,42103.0,4
2537,5302.61,28958.0,4
2538,32.82,26244.0,4
2539,559.09,2065071.0,4
2540,-36.53,533387.0,4
2542,4077.65,7166899.0,4
2543,62.14,1339818.0,4
2545,102.09,1055932.0,4
2546,19.07,1925436.0,4
2547,-17.07,352005.0,4
2548,28465.96,960102.0,4
2597,16.52,2729069.0,4
3052,34.23,486163.0,4
3056,-25.02,79478.0,4
3266,78.53,163312.0,4
3703,-9.39,2154919.0,4
5515,7.59,631972.0,4
5519,-23.13,117533.0,4
5521,-6.62,874239.0,4
5522,743.3,229101.0,4
5525,1375.79,597477.0,4
5531,-21.35,44630.0,4
5533,-27.59,99268.0,4
5534,13.56,214893.0,4
6177,264.82,529479.0,4
9906,995635.71,139403.0,4
9946,7453.41,250849.0,4
2208,132.18,1937449.0,4
2601,-64.59,123245.0,4
2603,4.51,31359253.0,4
2605,-5.45,403239.0,4
2606,38.66,1691302.0,4
2607,1.4,1436642.0,4
2608,-2.31,1048129.0,4
2609,13.88,14227637.0,4
2610,16.49,20854472.0,4
2611,119.47,127666.0,4
2612,9.04,434939.0,4
2613,6.09,292716.0,4
2615,13.05,12930770.0,4
2617,9.11,388517.0,4
2618,18.89,21968792.0,4
2630,-22.88,310148.0,4
2633,6.25,4798429.0,4
2634,12.25,2899371.0,4
2636,10.46,1889049.0,4
2642,-17.01,256565.0,4
2645,11.74,1708805.0,4
2646,30.12,4680260.0,4
5607,35.12,434938.0,4
5608,-1.07,264867.0,4
6753,49.51,488017.0,4
6757,26.46,1651863.0,4
8367,16.67,285567.0,4
2701,-10.33,20632.0,4
2702,1.78,117380.0,4
2704,7.05,101458.0,4
2705,-10.33,172158.0,4
2706,4.29,30017.0,4
2707,0.55,513143.0,4
2712,2.5,39497.0,4
2722,0.01,48918.0,4
2727,13.12,1926868.0,4
2731,9.81,2727755.0,4
2739,5.94,391112.0,4
2748,5.02,173447.0,4
2753,7.91,761091.0,4
5706,-20.47,279496.0,4
7705,1.86,488432.0,4
7760,-7.03,82147.0,4
8940,5.41,84351.0,4
9943,-6.9,171974.0,4
2801,8.79,4178018.0,4
2812,69.85,2402853.0,4
2816,78.73,1920778.0,4
2820,46.36,374949.0,4
2832,13.87,886280.0,4
2834,5.89,3100269.0,4
2836,9.16,423864.0,4
2838,62.81,2399145.0,4
2845,31.98,1206686.0,4
2849,27.51,584637.0,4
2850,64.58,2791092.0,4
2851,605.13,3681428.0,4
2852,4.4,795443.0,4
2855,1002.14,4443710.0,4
2867,577.21,19308775.0,4
2880,59.58,7232756.0,4
2881,219.78,53356168.0,4
2882,153.91,30515220.0,4
2883,144.3,13466790.0,4
2884,47.81,10046680.0,4
2885,324.89,17253767.0,4
2886,63.03,9055059.0,4
2887,673.61,17221187.0,4
2889,3640.85,1502403.0,4
2890,87.36,9512201.0,4
2891,1120.57,19691968.0,4
2892,41.98,7321915.0,4
2897,29.44,1048231.0,4
5876,-7.14,4216556.0,4
5880,65.45,6093827.0,4
6005,301.6,4647819.0,4
6024,-60.7,157292.0,4
2901,-4.73,10479.0,4
2903,0.54,2532886.0,4
2905,352.95,26545278.0,4
2906,4.93,654567.0,4
2908,4.55,2866820.0,4
2910,4.68,42997.0,4
2911,-41.19,121814.0,4
2912,4.88,29913625.0,4
2913,-14.08,37301.0,4
2915,-21.38,156993.0,4
2945,38.55,1655808.0,4
8443,1.42,79552.0,4
2072,78.33,1637460.0,4
3708,37.34,108570.0,4
4582,286.94,215909.0,4
5292,-28.63,151353.0,4
6581,53.88,372826.0,4
6771,-7.81,47492.0,4
6869,-61.47,537318.0,4
6873,-35.54,430739.0,4
6923,31.98,118842.0,4
6944,32.08,1517412.0,4
6947,-5.69,107226.0,4
6951,33.23,78306.0,4
6969,-24.11,21243.0,4
6994,41.16,196474.0,4
7610,345.32,559985.0,4
7740,2905.18,1684524.0,4
7786,52.31,1288907.0,4
7818,-13.66,1057317.0,4
8341,26.65,372912.0,4
8422,-11.49,388569.0,4
8438,36.37,436040.0,4
8473,19.77,343710.0,4
8476,-37.44,96686.0,4
9930,-11.46,1135592.0,4
9955,7.12,136842.0,4
3130,9.28,245030.0,4
6165,4.52,263776.0,4
6614,7.76,340399.0,4
6689,-11.22,1023839.0,4
6902,21.14,98842.0,4
6906,1.68,21886.0,4
7721,49.59,61277.0,4
7722,11.43,657149.0,4
7765,75.03,245804.0,4
7835,36.16,26268.0,4
8454,1.32,8280847.0,4
8487,-8.26,86925.0,4
1432,-39.78,66522.0,4
1598,-16.34,452726.0,4
1736,6.39,3998082.0,4
4536,-17.22,860700.0,4
5306,7.17,497012.0,4
6670,28.91,2761450.0,4
8462,20.71,581129.0,4
8478,-25.09,458894.0,4
9904,3.84,22344460.0,4
9910,-6.16,6819942.0,4
9914,-14.32,2189332.0,4
9921,-3.14,5547234.0,4
2062,23.17,620113.0,4
3557,-6.3,262733.0,4
6754,-19.57,260618.0,4
8464,-5.29,2625171.0,4
9911,6.42,854886.0,4
9924,3.13,602736.0,4
9934,3.17,1566853.0,4
9935,9.36,412414.0,4
1342,44.52,349263.0,4
1416,26.51,33560.0,4
1435,0.0,499.0,4
1437,-16.13,57062.0,4
1443,-4.58,80482.0,4
1516,,7470.0,4
2348,-82.39,139604.0,4
2496,5.59,73266.0,4
2514,2.81,1703332.0,4
2614,-12.98,406239.0,4
2904,-18.53,36122.0,4
3040,-1.27,10384.0,4
6184,6.06,186916.0,4
6464,11.28,390295.0,4
6504,4.3,594834.0,4
6585,27.45,324912.0,4
6592,-2.97,1974054.0,4
6625,15.64,351163.0,4
6655,29.6,280702.0,4
6901,331.07,566245.0,4
6914,6.81,476228.0,4
6952,53.75,200192.0,4
6958,-12.85,829683.0,4
7855,7.98,2673463.0,4
8033,6.42,109428.0,4
8463,5.99,629039.0,4
8481,-0.68,101082.0,4
9902,1.09,9545.0,4
9905,18.32,834922.0,4
9907,-20.04,3516536.0,4
9917,2.82,1589951.0,4
9919,8.51,215684.0,4
9925,1.02,670420.0,4
9927,18.74,815646.0,4
9928,0.02,60735.0,4
9929,41.74,62445.0,4
9933,-24.2,6328540.0,4
9938,-4.12,1334019.0,4
9939,13.55,2786599.0,4
9940,22.11,942245.0,4
9941,-4.67,3313416.0,4
9942,13.99,410263.0,4
9944,0.89,239649.0,4
9945,58.77,3938612.0,4
1256,56.2,455560.0,4
1337,-31.32,42068.0,4
1340,-81.22,5277.0,4
1341,18.06,265857.0,4
4439,21.19,685364.0,4
1589,16.56,765250.0,4
1590,25.23,4342337.0,4
4552,-5.71,320164.0,4
4560,14.39,174042.0,4
4571,10.39,235520.0,4
5288,24.84,739443.0,4
1626,-10.14,960282.0,4
4763,-41.52,877660.0,4
4137,4.46,348801.0,4
4148,55.04,362005.0,4
4178,29.69,32673.0,4
4190,5.22,179900.0,4
6431,31.21,41697.0,4
6541,914.88,86793.0,4
6550,-57.12,1668.0,4
6598,41.83,60981.0,4
6666,12.24,114469.0,4
7827,,9542.0,4
5538,11.28,1288935.0,4
1338,12.1,458159.0,4
2115,16.39,337194.0,4
2236,5.19,954692.0,4
2239,-6.66,1715526.0,4
2243,15.41,91838.0,4
2248,58.99,232847.0,4
2250,-8.53,279563.0,4
4557,-29.11,288389.0,4
4569,0.74,150342.0,4
4581,8.42,111929.0,4
3661,-32.31,2132653.0,4
6415,28.13,2014046.0,4
6451,-2.78,641118.0,4
6525,18.29,539678.0,4
6573,-19.63,63875.0,4
6854,-7.36,48907.0,4
6962,-3.9,1660220.0,4
7749,39.5,191114.0,4
5215,72.73,367757.0,4
6591,-52.81,90424.0,4
6933,50.74,665135.0,4
3673,5.82,6803844.0,4
4935,-35.5,328126.0,4
5243,-9.44,1045709.0,4
6456,-34.46,3893399.0,4
4977,-43.18,58031.0,4
6863,45.59,522602.0,4
4912,30.44,615548.0,4
4927,-8.09,919126.0,4
4943,45.87,192263.0,4
4958,11.82,15196261.0,4
6672,36.92,510001.0,4
6781,16.56,1522539.0,4
6862,-49.12,141437.0,4
6924,54.38,205890.0,4
3665,18.54,7382955.0,4
5225,-11.27,834886.0,4
8499,95.5,333108.0,4
2923,160.84,580523.0,4
5546,-57.84,108838.0,4
2637,21.23,1645848.0,4
2723,-15.51,1368644.0,4
2929,-4.39,147514.0,4
2939,6.79,21890.0,4
4807,47.28,173098.0,4
5906,12.68,136774.0,4
5907,11.28,248163.0,4
8429,-2.46,14302.0,4
6641,41.97,193190.0,4
6887,-13.1,298282.0,4
7823,15.64,29166.0,4
2762,10.48,970752.0,4
6768,5.91,2124895.0,4
6890,-9.22,4211254.0,4
6965,-0.61,1746047.0,4
8467,40.53,234216.0,4
9802,9.68,1635429.0,4
6671,7.16,186287.0,4
6807,-26.79,295730.0,4
8482,16.33,279317.0,4
5284,54.65,394534.0,4
5871,-3.86,7950143.0,4
6957,53.31,368407.0,4
8404,1.96,681932.0,4
8411,27.88,760087.0,4
8442,9.24,739826.0,4
8466,-30.6,208194.0,4
8488,67.98,329467.0,4
9105,5.4,10511786.0,4
912000,-13.79,91627.0,4
1264,2.72,555509.0,5
1294,31.23,68286.0,5
1295,-23.38,80334.0,5
1780,57.04,92237.0,5
1796,-8.89,46907.0,5
4205,-7.45,158638.0,5
4207,5.63,477789.0,5
6846,-20.36,64708.0,5
7743,41.27,77629.0,5
4303,0.38,101674.0,5
4304,-3.13,23933.0,5
4305,-18.29,87982.0,5
9950,-20.05,143085.0,5
4401,23.23,374566.0,5
4402,69.46,3086.0,5
4406,-79.26,9909.0,5
4413,-47.35,28695.0,5
4417,-3.42,314919.0,5
4420,-8.88,79325.0,5
4432,-38.43,66725.0,5
4433,-52.66,129666.0,5
6506,7.63,177754.0,5
1570,-0.2,57570.0,5
1580,-10.98,359012.0,5
1586,17.25,198262.0,5
1599,-40.18,145180.0,5
2066,8.22,252913.0,5
2067,-17.0,77699.0,5
2070,-10.58,50374.0,5
2235,61.88,52532.0,5
3162,21.85,778108.0,5
3226,-1.83,114786.0,5
3379,-62.48,31661.0,5
3685,5.77,86085.0,5
4502,23.67,105121.0,5
4503,18.04,71142.0,5
4506,0.58,558786.0,5
4510,-2.6,127957.0,5
4513,33.52,99698.0,5
4523,72.14,102281.0,5
4527,40.07,256273.0,5
4528,9.36,116583.0,5
4533,9.53,415187.0,5
4534,36.46,79920.0,5
4535,3.87,227178.0,5
4538,23.96,37327.0,5
4543,0.02,76936.0,5
4549,-2.27,110415.0,5
4550,-5.28,41218.0,5
4558,36.06,170978.0,5
4561,15.01,93818.0,5
4563,-34.19,195688.0,5
4568,-4.66,95067.0,5
4580,1.89,195847.0,5
4584,-15.05,86789.0,5
5381,39.28,130372.0,5
6122,-16.73,264149.0,5
6125,79.19,352260.0,5
6425,44.84,185601.0,5
6603,-28.29,398036.0,5
6609,-26.71,186605.0,5
6843,-5.98,49930.0,5
6982,38.66,179858.0,5
7642,4.02,75042.0,5
7709,53.99,89989.0,5
7718,-2.84,228074.0,5
8027,140.17,222997.0,5
8083,-17.52,132072.0,5
8107,-31.67,49095.0,5
8255,-11.62,618616.0,5
9951,2.65,520714.0,5
2061,15.72,115938.0,5
1742,0.7,8518.0,5
3430,6.24,141374.0,5
4706,24.82,94197.0,5
4707,-5.3,98617.0,5
4711,8.86,74105.0,5
4714,80.92,219180.0,5
4716,-19.09,38154.0,5
4721,2.08,303188.0,5
4741,30.27,51760.0,5
4754,23.15,65798.0,5
4767,-6.5,75570.0,5
4768,64.24,97605.0,5
4772,241.18,307698.0,5
6509,-5.42,406355.0,5
1565,-16.7,275324.0,5
1777,-6.73,109249.0,5
1781,89.11,40051.0,5
1784,14.96,110790.0,5
1788,4.32,345186.0,5
1799,64.3,56844.0,5
1813,-10.42,25417.0,5
3118,-9.14,49400.0,5
3176,-19.8,95518.0,5
3205,129.6,86934.0,5
3218,6.61,370737.0,5
4102,27.68,48430.0,5
4105,-3.59,518352.0,5
4107,14.25,197310.0,5
4109,13.23,39643.0,5
4111,0.27,124855.0,5
4114,12.89,600758.0,5
4116,1.21,456730.0,5
4120,-11.04,348844.0,5
4121,-3.49,317886.0,5
4123,8.07,138458.0,5
4126,-1.96,212213.0,5
4127,27.02,60559.0,5
4128,4.11,158261.0,5
4129,19.54,500595.0,5
4131,135.43,33627.0,5
4138,-2.5,107551.0,5
4147,42.94,63343.0,5
4153,-3.99,75705.0,5
4160,4.1,47161.0,5
4161,73.81,95982.0,5
4162,51.88,28152.0,5
4163,8.07,220578.0,5
4166,-0.9,113021.0,5
4167,-23.04,87983.0,5
4168,-100.0,0.0,5
4173,-6.44,109742.0,5
4174,-59.54,1516.0,5
4175,-4.93,656243.0,5
4183,-30.93,40448.0,5
4188,-8.73,2183.0,5
4192,-18.73,2724.0,5
4198,-50.79,7843.0,5
4726,-39.73,42508.0,5
4728,23.84,191282.0,5
4735,2.98,84135.0,5
4743,1.85,7785.0,5
4744,25.81,62089.0,5
4747,15.66,52506.0,5
4905,-0.52,74733.0,5
4911,-56.86,11585.0,5
5312,17.42,383170.0,5
6130,35.68,17086.0,5
6242,7.93,58010.0,5
6461,-47.06,7112.0,5
6469,2.83,1683713.0,5
6492,-3.61,80.0,5
6496,6.9,77752.0,5
6499,-6.3,33001.0,5
6523,-16.76,54800.0,5
6527,-4.39,87482.0,5
6535,-64.54,78.0,5
6547,-25.03,34768.0,5
6569,49.78,171360.0,5
6574,39.43,69603.0,5
6576,749.55,118488.0,5
6612,43.3,118200.0,5
6615,-1.73,33741.0,5
6620,-24.35,71266.0,5
6637,-91.04,47088.0,5
6649,-9.94,12297.0,5
6661,33.4,43136.0,5
6662,-19.39,19301.0,5
6703,16.78,307754.0,5
6712,25.04,90609.0,5
6730,6.48,41781.0,5
6733,-14.54,16010.0,5
6762,13.0,70452.0,5
6767,1.92,26273.0,5
6785,-20.19,1000.0,5
6841,12.85,37170.0,5
6844,0.13,309678.0,5
6872,-51.76,821.0,5
6875,-100.0,0.0,5
6929,-0.17,282876.0,5
6945,,0.0,5
6986,10.1,46785.0,5
7713,20.55,111315.0,5
7814,-29.75,4481.0,5
8279,-10.82,182458.0,5
8403,9.65,367624.0,5
8409,16.54,13629.0,5
8432,34.45,126070.0,5
8436,-9.74,504638.0,5
2035,26.58,984709.0,5
2063,-4.31,80847.0,5
2064,26.94,152369.0,5
2065,18.56,181618.0,5
2073,111.44,94285.0,5
4950,33.31,130300.0,5
5009,2.81,1055500.0,5
5011,-13.41,376982.0,5
5013,14.48,727340.0,5
5014,14.49,1259859.0,5
5015,-25.6,109137.0,5
5016,14.86,213940.0,5
6248,-27.85,523833.0,5
8349,2.98,967768.0,5
8415,20.69,2331956.0,5
8930,-9.43,117787.0,5
9962,-2.33,151175.0,5
1595,173.84,89998.0,5
3105,40.29,1755488.0,5
3122,2.07,26104.0,5
3131,7.17,559081.0,5
3141,19.88,183105.0,5
3169,3.22,87290.0,5
3178,10.04,120184.0,5
3227,10.33,867675.0,5
3228,37.7,28741.0,5
3259,5.37,23645.0,5
3260,210.43,12942597.0,5
3264,32.95,1517840.0,5
3265,22.05,484227.0,5
3268,4.36,99121.0,5
3317,-13.07,213901.0,5
3372,15.7,110372.0,5
